geo_id,tract_name,hs_grad_or_higher,bachelors_or_higher,bachelors_degree,graduate_degree,year
1400000US17031231500,Census Tract 2315; Cook County; Illinois,2661,572,311,261,2023
1400000US17031240200,Census Tract 2402; Cook County; Illinois,1439,1145,747,398,2023
1400000US17031240300,Census Tract 2403; Cook County; Illinois,967,794,459,335,2023
1400000US17031240500,Census Tract 2405; Cook County; Illinois,1992,1874,1208,666,2023
1400000US17031240600,Census Tract 2406; Cook County; Illinois,1253,1001,503,498,2023
1400000US17031240700,Census Tract 2407; Cook County; Illinois,1079,818,558,260,2023
1400000US17031240800,Census Tract 2408; Cook County; Illinois,1119,828,407,421,2023
1400000US17031240900,Census Tract 2409; Cook County; Illinois,775,556,436,120,2023
1400000US17031241000,Census Tract 2410; Cook County; Illinois,1366,891,655,236,2023
1400000US17031241100,Census Tract 2411; Cook County; Illinois,2661,1606,994,612,2023
1400000US17031241200,Census Tract 2412; Cook County; Illinois,1278,1037,582,455,2023
1400000US17031241300,Census Tract 2413; Cook County; Illinois,1417,1138,714,424,2023
1400000US17031241400,Census Tract 2414; Cook County; Illinois,4668,4175,2529,1646,2023
1400000US17031241500,Census Tract 2415; Cook County; Illinois,2158,1922,1271,651,2023
1400000US17031241600,Census Tract 2416; Cook County; Illinois,2672,2074,1465,609,2023
1400000US17031242000,Census Tract 2420; Cook County; Illinois,3691,2794,1678,1116,2023
1400000US17031242100,Census Tract 2421; Cook County; Illinois,3247,2748,1689,1059,2023
1400000US17031242200,Census Tract 2422; Cook County; Illinois,3361,2794,1721,1073,2023
1400000US17031242300,Census Tract 2423; Cook County; Illinois,2485,1927,1100,827,2023
1400000US17031242400,Census Tract 2424; Cook County; Illinois,2516,2139,1336,803,2023
1400000US17031242500,Census Tract 2425; Cook County; Illinois,2570,1666,1210,456,2023
1400000US17031242600,Census Tract 2426; Cook County; Illinois,3489,1960,1153,807,2023
1400000US17031242700,Census Tract 2427; Cook County; Illinois,1297,873,603,270,2023
1400000US17031242800,Census Tract 2428; Cook County; Illinois,1106,770,404,366,2023
1400000US17031242900,Census Tract 2429; Cook County; Illinois,1415,1083,597,486,2023
1400000US17031243000,Census Tract 2430; Cook County; Illinois,1862,1322,829,493,2023
1400000US17031243100,Census Tract 2431; Cook County; Illinois,1602,1161,627,534,2023
1400000US17031243200,Census Tract 2432; Cook County; Illinois,1688,1391,753,638,2023
1400000US17031243300,Census Tract 2433; Cook County; Illinois,1786,1444,998,446,2023
1400000US17031243400,Census Tract 2434; Cook County; Illinois,2580,2032,1395,637,2023
1400000US17031243500,Census Tract 2435; Cook County; Illinois,3708,3124,2057,1067,2023
1400000US17031250200,Census Tract 2502; Cook County; Illinois,1395,297,203,94,2023
1400000US17031250300,Census Tract 2503; Cook County; Illinois,2132,561,259,302,2023
1400000US17031250400,Census Tract 2504; Cook County; Illinois,3216,525,204,321,2023
1400000US17031250500,Census Tract 2505; Cook County; Illinois,4904,2782,1311,1471,2023
1400000US17031250600,Census Tract 2506; Cook County; Illinois,2546,649,296,353,2023
1400000US17031250700,Census Tract 2507; Cook County; Illinois,2823,338,209,129,2023
1400000US17031250800,Census Tract 2508; Cook County; Illinois,1347,138,88,50,2023
1400000US17031251000,Census Tract 2510; Cook County; Illinois,576,77,62,15,2023
1400000US17031251100,Census Tract 2511; Cook County; Illinois,2193,451,240,211,2023
1400000US17031251200,Census Tract 2512; Cook County; Illinois,2308,201,99,102,2023
1400000US17031251300,Census Tract 2513; Cook County; Illinois,2625,521,339,182,2023
1400000US17031251400,Census Tract 2514; Cook County; Illinois,2370,307,154,153,2023
1400000US17031251500,Census Tract 2515; Cook County; Illinois,2215,390,259,131,2023
1400000US17031251600,Census Tract 2516; Cook County; Illinois,2098,251,236,15,2023
1400000US17031251700,Census Tract 2517; Cook County; Illinois,748,123,86,37,2023
1400000US17031251800,Census Tract 2518; Cook County; Illinois,2997,236,77,159,2023
1400000US17031251900,Census Tract 2519; Cook County; Illinois,2924,225,153,72,2023
1400000US17031252000,Census Tract 2520; Cook County; Illinois,3005,487,273,214,2023
1400000US17031252101,Census Tract 2521.01; Cook County; Illinois,1163,232,93,139,2023
1400000US17031252102,Census Tract 2521.02; Cook County; Illinois,3493,294,219,75,2023
1400000US17031252201,Census Tract 2522.01; Cook County; Illinois,1960,351,223,128,2023
1400000US17031252202,Census Tract 2522.02; Cook County; Illinois,2631,313,178,135,2023
1400000US17031260100,Census Tract 2601; Cook County; Illinois,739,113,86,27,2023
1400000US17031260200,Census Tract 2602; Cook County; Illinois,573,78,26,52,2023
1400000US17031260300,Census Tract 2603; Cook County; Illinois,627,22,17,5,2023
1400000US17031260400,Census Tract 2604; Cook County; Illinois,611,22,0,22,2023
1400000US17031260500,Census Tract 2605; Cook County; Illinois,1024,118,90,28,2023
1400000US17031260600,Census Tract 2606; Cook County; Illinois,802,110,86,24,2023
1400000US17031260700,Census Tract 2607; Cook County; Illinois,627,159,115,44,2023
1400000US17031260800,Census Tract 2608; Cook County; Illinois,902,21,21,0,2023
1400000US17031260900,Census Tract 2609; Cook County; Illinois,679,125,91,34,2023
1400000US17031261000,Census Tract 2610; Cook County; Illinois,1215,148,92,56,2023
1400000US17031270500,Census Tract 2705; Cook County; Illinois,525,116,96,20,2023
1400000US17031271200,Census Tract 2712; Cook County; Illinois,737,256,130,126,2023
1400000US17031271300,Census Tract 2713; Cook County; Illinois,505,133,63,70,2023
1400000US17031271400,Census Tract 2714; Cook County; Illinois,802,247,195,52,2023
1400000US17031271500,Census Tract 2715; Cook County; Illinois,758,121,62,59,2023
1400000US17031271800,Census Tract 2718; Cook County; Illinois,465,49,42,7,2023
1400000US17031280100,Census Tract 2801; Cook County; Illinois,7012,6429,3116,3313,2023
1400000US17031280400,Census Tract 2804; Cook County; Illinois,795,200,174,26,2023
1400000US17031280800,Census Tract 2808; Cook County; Illinois,554,163,90,73,2023
1400000US17031280900,Census Tract 2809; Cook County; Illinois,779,403,239,164,2023
1400000US17031281900,Census Tract 2819; Cook County; Illinois,5649,4978,2217,2761,2023
1400000US17031282700,Census Tract 2827; Cook County; Illinois,1515,952,325,627,2023
1400000US17031282800,Census Tract 2828; Cook County; Illinois,1020,657,250,407,2023
1400000US17031283100,Census Tract 2831; Cook County; Illinois,1786,1272,501,771,2023
1400000US17031283200,Census Tract 2832; Cook County; Illinois,1113,689,390,299,2023
1400000US17031283800,Census Tract 2838; Cook County; Illinois,2371,1279,715,564,2023
1400000US17031290900,Census Tract 2909; Cook County; Illinois,2370,180,121,59,2023
1400000US17031291200,Census Tract 2912; Cook County; Illinois,892,175,149,26,2023
1400000US17031291600,Census Tract 2916; Cook County; Illinois,655,305,72,233,2023
1400000US17031292200,Census Tract 2922; Cook County; Illinois,1242,240,126,114,2023
1400000US17031292400,Census Tract 2924; Cook County; Illinois,928,167,131,36,2023
1400000US17031292500,Census Tract 2925; Cook County; Illinois,2005,593,441,152,2023
1400000US17031300500,Census Tract 3005; Cook County; Illinois,1499,447,281,166,2023
1400000US17031300600,Census Tract 3006; Cook County; Illinois,1138,122,68,54,2023
1400000US17031300700,Census Tract 3007; Cook County; Illinois,2023,468,122,346,2023
1400000US17031300800,Census Tract 3008; Cook County; Illinois,1489,211,118,93,2023
1400000US17031300900,Census Tract 3009; Cook County; Illinois,1645,154,85,69,2023
1400000US17031301100,Census Tract 3011; Cook County; Illinois,876,260,117,143,2023
1400000US17031301200,Census Tract 3012; Cook County; Illinois,2324,552,444,108,2023
1400000US17031301600,Census Tract 3016; Cook County; Illinois,1399,258,169,89,2023
1400000US17031301701,Census Tract 3017.01; Cook County; Illinois,1814,246,105,141,2023
1400000US17031301702,Census Tract 3017.02; Cook County; Illinois,1317,169,120,49,2023
1400000US17031301801,Census Tract 3018.01; Cook County; Illinois,1912,396,369,27,2023
1400000US17031301802,Census Tract 3018.02; Cook County; Illinois,1235,310,141,169,2023
1400000US17031301803,Census Tract 3018.03; Cook County; Illinois,1708,244,234,10,2023
1400000US17031310200,Census Tract 3102; Cook County; Illinois,1307,907,675,232,2023
1400000US17031310300,Census Tract 3103; Cook County; Illinois,913,575,352,223,2023
1400000US17031310400,Census Tract 3104; Cook County; Illinois,911,456,220,236,2023
1400000US17031310500,Census Tract 3105; Cook County; Illinois,761,280,137,143,2023
1400000US17031310600,Census Tract 3106; Cook County; Illinois,3305,1607,1012,595,2023
1400000US17031310700,Census Tract 3107; Cook County; Illinois,722,458,246,212,2023
1400000US17031310800,Census Tract 3108; Cook County; Illinois,2248,1287,838,449,2023
1400000US17031310900,Census Tract 3109; Cook County; Illinois,2512,1299,848,451,2023
1400000US17031320101,Census Tract 3201.01; Cook County; Illinois,7344,6289,2341,3948,2023
1400000US17031320102,Census Tract 3201.02; Cook County; Illinois,3605,3165,1862,1303,2023
1400000US17031320400,Census Tract 3204; Cook County; Illinois,1193,1101,438,663,2023
1400000US17031320600,Census Tract 3206; Cook County; Illinois,4902,4414,2371,2043,2023
1400000US17031330101,Census Tract 3301.01; Cook County; Illinois,4076,3668,862,2806,2023
1400000US17031330102,Census Tract 3301.02; Cook County; Illinois,8130,6964,3374,3590,2023
1400000US17031330103,Census Tract 3301.03; Cook County; Illinois,7398,6656,3786,2870,2023
1400000US17031330200,Census Tract 3302; Cook County; Illinois,2700,2122,1001,1121,2023
1400000US17031340300,Census Tract 3403; Cook County; Illinois,961,536,278,258,2023
1400000US17031340400,Census Tract 3404; Cook County; Illinois,1054,500,243,257,2023
1400000US17031340500,Census Tract 3405; Cook County; Illinois,1086,547,309,238,2023
1400000US17031340600,Census Tract 3406; Cook County; Illinois,616,35,35,0,2023
1400000US17031350100,Census Tract 3501; Cook County; Illinois,2142,1665,810,855,2023
1400000US17031350400,Census Tract 3504; Cook County; Illinois,692,114,47,67,2023
1400000US17031351000,Census Tract 3510; Cook County; Illinois,2959,1735,640,1095,2023
1400000US17031351100,Census Tract 3511; Cook County; Illinois,1018,172,120,52,2023
1400000US17031351400,Census Tract 3514; Cook County; Illinois,934,191,85,106,2023
1400000US17031351500,Census Tract 3515; Cook County; Illinois,514,172,70,102,2023
1400000US17031360200,Census Tract 3602; Cook County; Illinois,978,211,104,107,2023
1400000US17031380100,Census Tract 3801; Cook County; Illinois,1436,744,304,440,2023
1400000US17031380200,Census Tract 3802; Cook County; Illinois,1222,465,255,210,2023
1400000US17031380600,Census Tract 3806; Cook County; Illinois,2553,959,717,242,2023
1400000US17031381200,Census Tract 3812; Cook County; Illinois,1468,720,417,303,2023
1400000US17031381400,Census Tract 3814; Cook County; Illinois,967,202,107,95,2023
1400000US17031381500,Census Tract 3815; Cook County; Illinois,460,106,69,37,2023
1400000US17031381700,Census Tract 3817; Cook County; Illinois,0,0,0,0,2023
1400000US17031381800,Census Tract 3818; Cook County; Illinois,979,486,252,234,2023
1400000US17031381900,Census Tract 3819; Cook County; Illinois,717,319,191,128,2023
1400000US17031390100,Census Tract 3901; Cook County; Illinois,1065,493,161,332,2023
1400000US17031390200,Census Tract 3902; Cook County; Illinois,1400,961,411,550,2023
1400000US17031390300,Census Tract 3903; Cook County; Illinois,1880,530,171,359,2023
1400000US17031390400,Census Tract 3904; Cook County; Illinois,1693,750,364,386,2023
1400000US17031390500,Census Tract 3905; Cook County; Illinois,1261,915,316,599,2023
1400000US17031390600,Census Tract 3906; Cook County; Illinois,1297,878,358,520,2023
1400000US17031390700,Census Tract 3907; Cook County; Illinois,3998,2851,1077,1774,2023
1400000US17031400300,Census Tract 4003; Cook County; Illinois,822,284,134,150,2023
1400000US17031400400,Census Tract 4004; Cook County; Illinois,902,330,149,181,2023
1400000US17031400500,Census Tract 4005; Cook County; Illinois,1364,489,287,202,2023
1400000US17031400800,Census Tract 4008; Cook County; Illinois,1345,162,85,77,2023
1400000US17031410100,Census Tract 4101; Cook County; Illinois,1755,1088,555,533,2023
1400000US17031410200,Census Tract 4102; Cook County; Illinois,753,695,254,441,2023
1400000US17031410500,Census Tract 4105; Cook County; Illinois,1985,1364,526,838,2023
1400000US17031410600,Census Tract 4106; Cook County; Illinois,1210,1089,361,728,2023
1400000US17031410700,Census Tract 4107; Cook County; Illinois,1417,1108,277,831,2023
1400000US17031410800,Census Tract 4108; Cook County; Illinois,1931,1606,548,1058,2023
1400000US17031410900,Census Tract 4109; Cook County; Illinois,2771,2518,957,1561,2023
1400000US17031411000,Census Tract 4110; Cook County; Illinois,3074,2245,600,1645,2023
1400000US17031411100,Census Tract 4111; Cook County; Illinois,1297,1232,224,1008,2023
1400000US17031411200,Census Tract 4112; Cook County; Illinois,1130,1030,156,874,2023
1400000US17031420100,Census Tract 4201; Cook County; Illinois,1059,226,144,82,2023
1400000US17031420200,Census Tract 4202; Cook County; Illinois,1098,555,283,272,2023
1400000US17031420300,Census Tract 4203; Cook County; Illinois,806,452,196,256,2023
1400000US17031420400,Census Tract 4204; Cook County; Illinois,808,471,177,294,2023
1400000US17031420500,Census Tract 4205; Cook County; Illinois,1293,471,409,62,2023
1400000US17031420600,Census Tract 4206; Cook County; Illinois,1403,208,51,157,2023
1400000US17031420700,Census Tract 4207; Cook County; Illinois,1262,258,134,124,2023
1400000US17031420800,Census Tract 4208; Cook County; Illinois,1501,367,263,104,2023
1400000US17031421200,Census Tract 4212; Cook County; Illinois,932,190,101,89,2023
1400000US17031430101,Census Tract 4301.01; Cook County; Illinois,2275,539,355,184,2023
1400000US17031430102,Census Tract 4301.02; Cook County; Illinois,2675,614,467,147,2023
1400000US17031430200,Census Tract 4302; Cook County; Illinois,3346,1147,535,612,2023
1400000US17031430300,Census Tract 4303; Cook County; Illinois,1423,383,224,159,2023
1400000US17031430400,Census Tract 4304; Cook County; Illinois,1987,387,216,171,2023
1400000US17031430500,Census Tract 4305; Cook County; Illinois,2320,573,433,140,2023
1400000US17031430600,Census Tract 4306; Cook County; Illinois,1203,357,182,175,2023
1400000US17031430700,Census Tract 4307; Cook County; Illinois,1545,757,348,409,2023
1400000US17031430800,Census Tract 4308; Cook County; Illinois,1351,564,291,273,2023
1400000US17031430900,Census Tract 4309; Cook County; Illinois,1056,299,120,179,2023
1400000US17031431200,Census Tract 4312; Cook County; Illinois,2177,648,317,331,2023
1400000US17031431301,Census Tract 4313.01; Cook County; Illinois,1803,316,258,58,2023
1400000US17031431302,Census Tract 4313.02; Cook County; Illinois,1986,442,301,141,2023
1400000US17031431400,Census Tract 4314; Cook County; Illinois,4065,1023,386,637,2023
1400000US17031440101,Census Tract 4401.01; Cook County; Illinois,2519,330,287,43,2023
1400000US17031440102,Census Tract 4401.02; Cook County; Illinois,2165,644,572,72,2023
1400000US17031440201,Census Tract 4402.01; Cook County; Illinois,3526,908,721,187,2023
1400000US17031440202,Census Tract 4402.02; Cook County; Illinois,1870,584,388,196,2023
1400000US17031440300,Census Tract 4403; Cook County; Illinois,3190,1488,559,929,2023
1400000US17031440600,Census Tract 4406; Cook County; Illinois,995,413,249,164,2023
1400000US17031440700,Census Tract 4407; Cook County; Illinois,810,330,138,192,2023
1400000US17031440800,Census Tract 4408; Cook County; Illinois,1068,176,115,61,2023
1400000US17031440900,Census Tract 4409; Cook County; Illinois,1479,745,421,324,2023
1400000US17031450300,Census Tract 4503; Cook County; Illinois,1954,453,252,201,2023
1400000US17031460100,Census Tract 4601; Cook County; Illinois,1384,380,247,133,2023
1400000US17031460200,Census Tract 4602; Cook County; Illinois,1067,201,92,109,2023
1400000US17031460301,Census Tract 4603.01; Cook County; Illinois,1513,207,126,81,2023
1400000US17031460302,Census Tract 4603.02; Cook County; Illinois,2063,469,244,225,2023
1400000US17031460400,Census Tract 4604; Cook County; Illinois,2606,728,395,333,2023
1400000US17031460500,Census Tract 4605; Cook County; Illinois,3911,1565,741,824,2023
1400000US17031460800,Census Tract 4608; Cook County; Illinois,1439,354,275,79,2023
1400000US17031461000,Census Tract 4610; Cook County; Illinois,669,92,51,41,2023
1400000US17031470100,Census Tract 4701; Cook County; Illinois,1441,336,165,171,2023
1400000US17031480100,Census Tract 4801; Cook County; Illinois,1443,515,248,267,2023
1400000US17031480200,Census Tract 4802; Cook County; Illinois,754,361,272,89,2023
1400000US17031480300,Census Tract 4803; Cook County; Illinois,715,268,132,136,2023
1400000US17031480400,Census Tract 4804; Cook County; Illinois,3684,1683,939,744,2023
1400000US17031480500,Census Tract 4805; Cook County; Illinois,1917,548,295,253,2023
1400000US17031490200,Census Tract 4902; Cook County; Illinois,2121,642,384,258,2023
1400000US17031490500,Census Tract 4905; Cook County; Illinois,1310,414,244,170,2023
1400000US17031490600,Census Tract 4906; Cook County; Illinois,782,355,199,156,2023
1400000US17031490700,Census Tract 4907; Cook County; Illinois,1354,280,173,107,2023
1400000US17031490800,Census Tract 4908; Cook County; Illinois,2212,589,395,194,2023
1400000US17031490901,Census Tract 4909.01; Cook County; Illinois,1660,345,231,114,2023
1400000US17031490902,Census Tract 4909.02; Cook County; Illinois,3049,978,767,211,2023
1400000US17031491000,Census Tract 4910; Cook County; Illinois,1929,390,288,102,2023
1400000US17031491100,Census Tract 4911; Cook County; Illinois,2553,924,477,447,2023
1400000US17031491200,Census Tract 4912; Cook County; Illinois,1126,204,122,82,2023
1400000US17031491300,Census Tract 4913; Cook County; Illinois,1162,168,123,45,2023
1400000US17031491400,Census Tract 4914; Cook County; Illinois,1427,352,233,119,2023
1400000US17031500100,Census Tract 5001; Cook County; Illinois,2269,930,450,480,2023
1400000US17031500200,Census Tract 5002; Cook County; Illinois,1027,115,105,10,2023
1400000US17031500300,Census Tract 5003; Cook County; Illinois,1151,595,333,262,2023
1400000US17031510100,Census Tract 5101; Cook County; Illinois,1890,362,348,14,2023
1400000US17031510200,Census Tract 5102; Cook County; Illinois,2107,468,325,143,2023
1400000US17031510300,Census Tract 5103; Cook County; Illinois,2591,335,179,156,2023
1400000US17031520100,Census Tract 5201; Cook County; Illinois,660,107,63,44,2023
1400000US17031520200,Census Tract 5202; Cook County; Illinois,1436,304,174,130,2023
1400000US17031520300,Census Tract 5203; Cook County; Illinois,2639,492,214,278,2023
1400000US17031520400,Census Tract 5204; Cook County; Illinois,2169,286,220,66,2023
1400000US17031520500,Census Tract 5205; Cook County; Illinois,2489,540,460,80,2023
1400000US17031520600,Census Tract 5206; Cook County; Illinois,1132,198,155,43,2023
1400000US17031530100,Census Tract 5301; Cook County; Illinois,720,134,57,77,2023
1400000US17031530200,Census Tract 5302; Cook County; Illinois,2570,468,320,148,2023
1400000US17031530300,Census Tract 5303; Cook County; Illinois,2202,584,341,243,2023
1400000US17031530400,Census Tract 5304; Cook County; Illinois,1345,149,105,44,2023
1400000US17031530501,Census Tract 5305.01; Cook County; Illinois,2517,420,262,158,2023
1400000US17031530502,Census Tract 5305.02; Cook County; Illinois,971,287,64,223,2023
1400000US17031530503,Census Tract 5305.03; Cook County; Illinois,2750,648,422,226,2023
1400000US17031530600,Census Tract 5306; Cook County; Illinois,1402,345,264,81,2023
1400000US17031540101,Census Tract 5401.01; Cook County; Illinois,1699,97,27,70,2023
1400000US17031540102,Census Tract 5401.02; Cook County; Illinois,1491,152,82,70,2023
1400000US17031550100,Census Tract 5501; Cook County; Illinois,3586,495,357,138,2023
1400000US17031550200,Census Tract 5502; Cook County; Illinois,1617,365,215,150,2023
1400000US17031560100,Census Tract 5601; Cook County; Illinois,748,151,94,57,2023
1400000US17031560200,Census Tract 5602; Cook County; Illinois,837,221,138,83,2023
1400000US17031560300,Census Tract 5603; Cook County; Illinois,1699,344,246,98,2023
1400000US17031560400,Census Tract 5604; Cook County; Illinois,868,86,44,42,2023
1400000US17031560700,Census Tract 5607; Cook County; Illinois,1955,545,373,172,2023
1400000US17031560800,Census Tract 5608; Cook County; Illinois,3298,1071,596,475,2023
1400000US17031560900,Census Tract 5609; Cook County; Illinois,3238,1154,869,285,2023
1400000US17031561000,Census Tract 5610; Cook County; Illinois,3804,1179,672,507,2023
1400000US17031561100,Census Tract 5611; Cook County; Illinois,3471,1115,613,502,2023
1400000US17031570100,Census Tract 5701; Cook County; Illinois,628,190,150,40,2023
1400000US17031570200,Census Tract 5702; Cook County; Illinois,1110,249,182,67,2023
1400000US17031570300,Census Tract 5703; Cook County; Illinois,2806,482,229,253,2023
1400000US17031570400,Census Tract 5704; Cook County; Illinois,775,56,47,9,2023
1400000US17031570500,Census Tract 5705; Cook County; Illinois,1174,134,111,23,2023
1400000US17031580100,Census Tract 5801; Cook County; Illinois,1408,430,292,138,2023
1400000US17031580200,Census Tract 5802; Cook County; Illinois,1330,122,113,9,2023
1400000US17031580300,Census Tract 5803; Cook County; Illinois,1182,138,30,108,2023
1400000US17031580400,Census Tract 5804; Cook County; Illinois,2572,570,435,135,2023
1400000US17031580501,Census Tract 5805.01; Cook County; Illinois,2270,320,189,131,2023
1400000US17031580502,Census Tract 5805.02; Cook County; Illinois,2128,488,371,117,2023
1400000US17031580600,Census Tract 5806; Cook County; Illinois,2383,819,639,180,2023
1400000US17031580700,Census Tract 5807; Cook County; Illinois,2210,240,157,83,2023
1400000US17031580800,Census Tract 5808; Cook County; Illinois,681,178,124,54,2023
1400000US17031590500,Census Tract 5905; Cook County; Illinois,1179,576,345,231,2023
1400000US17031590600,Census Tract 5906; Cook County; Illinois,2059,780,416,364,2023
1400000US17031590700,Census Tract 5907; Cook County; Illinois,1512,490,339,151,2023
1400000US17031600400,Census Tract 6004; Cook County; Illinois,2364,1048,813,235,2023
1400000US17031600600,Census Tract 6006; Cook County; Illinois,1558,674,372,302,2023
1400000US17031600700,Census Tract 6007; Cook County; Illinois,1408,639,483,156,2023
1400000US17031600900,Census Tract 6009; Cook County; Illinois,2348,902,589,313,2023
1400000US17031610300,Census Tract 6103; Cook County; Illinois,2478,486,261,225,2023
1400000US17031610400,Census Tract 6104; Cook County; Illinois,640,75,53,22,2023
1400000US17031610800,Census Tract 6108; Cook County; Illinois,926,273,233,40,2023
1400000US17031611200,Census Tract 6112; Cook County; Illinois,1042,245,94,151,2023
1400000US17031611300,Census Tract 6113; Cook County; Illinois,1348,236,169,67,2023
1400000US17031611400,Census Tract 6114; Cook County; Illinois,1339,162,128,34,2023
1400000US17031611500,Census Tract 6115; Cook County; Illinois,1196,205,191,14,2023
1400000US17031611600,Census Tract 6116; Cook County; Illinois,981,33,14,19,2023
1400000US17031611700,Census Tract 6117; Cook County; Illinois,937,39,39,0,2023
1400000US17031611800,Census Tract 6118; Cook County; Illinois,665,73,32,41,2023
1400000US17031611900,Census Tract 6119; Cook County; Illinois,641,116,105,11,2023
1400000US17031612000,Census Tract 6120; Cook County; Illinois,749,291,245,46,2023
1400000US17031612100,Census Tract 6121; Cook County; Illinois,427,69,60,9,2023
1400000US17031612200,Census Tract 6122; Cook County; Illinois,1250,245,135,110,2023
1400000US17031620100,Census Tract 6201; Cook County; Illinois,2242,459,259,200,2023
1400000US17031620200,Census Tract 6202; Cook County; Illinois,1108,198,161,37,2023
1400000US17031620300,Census Tract 6203; Cook County; Illinois,3297,958,507,451,2023
1400000US17031620400,Census Tract 6204; Cook County; Illinois,2233,349,271,78,2023
1400000US17031630300,Census Tract 6303; Cook County; Illinois,2146,304,180,124,2023
1400000US17031630400,Census Tract 6304; Cook County; Illinois,2468,410,358,52,2023
1400000US17031630500,Census Tract 6305; Cook County; Illinois,2342,428,333,95,2023
1400000US17031630600,Census Tract 6306; Cook County; Illinois,1200,183,108,75,2023
1400000US17031630800,Census Tract 6308; Cook County; Illinois,2553,587,437,150,2023
1400000US17031630900,Census Tract 6309; Cook County; Illinois,2210,265,167,98,2023
1400000US17031640100,Census Tract 6401; Cook County; Illinois,753,233,183,50,2023
1400000US17031640300,Census Tract 6403; Cook County; Illinois,3686,978,610,368,2023
1400000US17031640400,Census Tract 6404; Cook County; Illinois,2080,537,480,57,2023
1400000US17031640500,Census Tract 6405; Cook County; Illinois,2446,606,480,126,2023
1400000US17031640600,Census Tract 6406; Cook County; Illinois,2702,817,573,244,2023
1400000US17031640700,Census Tract 6407; Cook County; Illinois,1937,513,484,29,2023
1400000US17031640800,Census Tract 6408; Cook County; Illinois,815,175,134,41,2023
1400000US17031650100,Census Tract 6501; Cook County; Illinois,2510,534,338,196,2023
1400000US17031650200,Census Tract 6502; Cook County; Illinois,3841,1239,854,385,2023
1400000US17031650301,Census Tract 6503.01; Cook County; Illinois,2150,419,292,127,2023
1400000US17031650302,Census Tract 6503.02; Cook County; Illinois,2002,312,240,72,2023
1400000US17031650400,Census Tract 6504; Cook County; Illinois,2760,737,623,114,2023
1400000US17031650500,Census Tract 6505; Cook County; Illinois,2064,468,333,135,2023
1400000US17031660301,Census Tract 6603.01; Cook County; Illinois,873,133,89,44,2023
1400000US17031660302,Census Tract 6603.02; Cook County; Illinois,1872,191,147,44,2023
1400000US17031660400,Census Tract 6604; Cook County; Illinois,2088,315,263,52,2023
1400000US17031660500,Census Tract 6605; Cook County; Illinois,2282,283,95,188,2023
1400000US17031660600,Census Tract 6606; Cook County; Illinois,2631,456,426,30,2023
1400000US17031660700,Census Tract 6607; Cook County; Illinois,1010,134,86,48,2023
1400000US17031660800,Census Tract 6608; Cook County; Illinois,2579,528,319,209,2023
1400000US17031660900,Census Tract 6609; Cook County; Illinois,2379,193,140,53,2023
1400000US17031661000,Census Tract 6610; Cook County; Illinois,3079,435,213,222,2023
1400000US17031661100,Census Tract 6611; Cook County; Illinois,3371,613,469,144,2023
1400000US17031670100,Census Tract 6701; Cook County; Illinois,544,73,73,0,2023
1400000US17031670200,Census Tract 6702; Cook County; Illinois,660,243,231,12,2023
1400000US17031670300,Census Tract 6703; Cook County; Illinois,810,127,72,55,2023
1400000US17031670400,Census Tract 6704; Cook County; Illinois,886,118,86,32,2023
1400000US17031670500,Census Tract 6705; Cook County; Illinois,507,53,53,0,2023
1400000US17031670600,Census Tract 6706; Cook County; Illinois,507,119,94,25,2023
1400000US17031670700,Census Tract 6707; Cook County; Illinois,328,39,28,11,2023
1400000US17031670800,Census Tract 6708; Cook County; Illinois,666,61,61,0,2023
1400000US17031670900,Census Tract 6709; Cook County; Illinois,688,150,37,113,2023
1400000US17031671100,Census Tract 6711; Cook County; Illinois,550,24,18,6,2023
1400000US17031671200,Census Tract 6712; Cook County; Illinois,295,71,64,7,2023
1400000US17031671300,Census Tract 6713; Cook County; Illinois,957,104,84,20,2023
1400000US17031671400,Census Tract 6714; Cook County; Illinois,842,29,20,9,2023
1400000US17031671500,Census Tract 6715; Cook County; Illinois,1248,238,184,54,2023
1400000US17031671600,Census Tract 6716; Cook County; Illinois,1101,99,57,42,2023
1400000US17031671800,Census Tract 6718; Cook County; Illinois,647,108,47,61,2023
1400000US17031671900,Census Tract 6719; Cook County; Illinois,686,63,28,35,2023
1400000US17031672000,Census Tract 6720; Cook County; Illinois,1310,188,121,67,2023
1400000US17031680500,Census Tract 6805; Cook County; Illinois,733,90,59,31,2023
1400000US17031680600,Census Tract 6806; Cook County; Illinois,543,91,81,10,2023
1400000US17031680900,Census Tract 6809; Cook County; Illinois,1887,215,215,0,2023
1400000US17031681000,Census Tract 6810; Cook County; Illinois,1153,179,148,31,2023
1400000US17031681100,Census Tract 6811; Cook County; Illinois,1038,215,166,49,2023
1400000US17031681200,Census Tract 6812; Cook County; Illinois,1034,157,122,35,2023
1400000US17031681300,Census Tract 6813; Cook County; Illinois,1009,190,126,64,2023
1400000US17031681400,Census Tract 6814; Cook County; Illinois,1143,197,194,3,2023
1400000US17031690300,Census Tract 6903; Cook County; Illinois,1301,259,163,96,2023
1400000US17031690400,Census Tract 6904; Cook County; Illinois,1733,632,375,257,2023
1400000US17031690500,Census Tract 6905; Cook County; Illinois,495,40,8,32,2023
1400000US17031690900,Census Tract 6909; Cook County; Illinois,2569,529,381,148,2023
1400000US17031691000,Census Tract 6910; Cook County; Illinois,1542,558,472,86,2023
