geo_id,tract_name,labor_force_population,unemployment_rate,mean_commute_minutes,median_household_income,per_capita_income,poverty_rate,year
1400000US17031190701,Census Tract 1907.01; Cook County; Illinois,2059,1.9,36.4,67868,26801,6.6,2023
1400000US17031190702,Census Tract 1907.02; Cook County; Illinois,3585,9.4,38.6,65551,21371,24,2023
1400000US17031190800,Census Tract 1908; Cook County; Illinois,5110,5,37.3,56311,22839,10.8,2023
1400000US17031190900,Census Tract 1909; Cook County; Illinois,1296,4.6,35.1,64375,25046,10.6,2023
1400000US17031191000,Census Tract 1910; Cook County; Illinois,1946,4.5,37.6,66632,23946,7.4,2023
1400000US17031191100,Census Tract 1911; Cook County; Illinois,4447,2.7,36.6,53683,21197,33.4,2023
1400000US17031191200,Census Tract 1912; Cook County; Illinois,2755,6.9,47.9,64688,20411,20.7,2023
1400000US17031191301,Census Tract 1913.01; Cook County; Illinois,3672,0.4,45.3,65240,24870,12.6,2023
1400000US17031191302,Census Tract 1913.02; Cook County; Illinois,3531,5.2,33.4,58208,23933,10.3,2023
1400000US17031200100,Census Tract 2001; Cook County; Illinois,2840,8.1,35.4,72417,32351,19.1,2023
1400000US17031200200,Census Tract 2002; Cook County; Illinois,3848,4.6,35.9,65599,29042,16.9,2023
1400000US17031200300,Census Tract 2003; Cook County; Illinois,1485,6.4,34.2,39740,28882,26.9,2023
1400000US17031200401,Census Tract 2004.01; Cook County; Illinois,2249,5.4,33.5,73384,29696,15,2023
1400000US17031200402,Census Tract 2004.02; Cook County; Illinois,3718,1.7,33.2,77091,24401,9.6,2023
1400000US17031210100,Census Tract 2101; Cook County; Illinois,3712,2.1,35.8,115705,66895,6.1,2023
1400000US17031210400,Census Tract 2104; Cook County; Illinois,2149,10.5,38.4,64665,28779,31.2,2023
1400000US17031210501,Census Tract 2105.01; Cook County; Illinois,2483,5.2,35.2,74886,43598,28.1,2023
1400000US17031210502,Census Tract 2105.02; Cook County; Illinois,3547,5.1,33.5,79857,37172,14.7,2023
1400000US17031210601,Census Tract 2106.01; Cook County; Illinois,2308,11.8,38.5,90357,51528,10.5,2023
1400000US17031210602,Census Tract 2106.02; Cook County; Illinois,3439,2.6,33.8,93589,44198,11.7,2023
1400000US17031210700,Census Tract 2107; Cook County; Illinois,3112,2.6,30.5,100151,51947,6.2,2023
1400000US17031210800,Census Tract 2108; Cook County; Illinois,920,11,34.5,92375,43632,8.7,2023
1400000US17031210900,Census Tract 2109; Cook County; Illinois,2603,11.1,31.1,106083,68468,7.8,2023
1400000US17031220300,Census Tract 2203; Cook County; Illinois,1859,5.2,30.3,94654,62773,10.4,2023
1400000US17031220400,Census Tract 2204; Cook County; Illinois,2217,2.6,30.2,124613,82156,9.7,2023
1400000US17031220500,Census Tract 2205; Cook County; Illinois,2603,5.9,31.1,107857,66840,9.3,2023
1400000US17031220601,Census Tract 2206.01; Cook County; Illinois,1414,3.2,32.8,130500,71953,2,2023
1400000US17031220602,Census Tract 2206.02; Cook County; Illinois,3929,3.6,40.6,71207,60866,13.5,2023
1400000US17031220701,Census Tract 2207.01; Cook County; Illinois,2541,5.8,38.2,79948,40732,8,2023
1400000US17031220702,Census Tract 2207.02; Cook County; Illinois,3305,4.9,35.2,80452,42478,13.4,2023
1400000US17031220901,Census Tract 2209.01; Cook County; Illinois,2453,7.2,30.4,83681,34522,15.4,2023
1400000US17031220902,Census Tract 2209.02; Cook County; Illinois,2416,4.9,34.9,78304,34426,15,2023
1400000US17031221000,Census Tract 2210; Cook County; Illinois,2344,7.8,38.5,89044,40947,11.9,2023
1400000US17031221100,Census Tract 2211; Cook County; Illinois,4024,4,37.7,96514,63433,15.3,2023
1400000US17031221200,Census Tract 2212; Cook County; Illinois,2528,3.2,39.3,126481,72611,16.1,2023
1400000US17031221300,Census Tract 2213; Cook County; Illinois,2542,3.8,33.3,87432,65475,17.7,2023
1400000US17031221400,Census Tract 2214; Cook County; Illinois,2692,4.1,31.2,108789,81880,8,2023
1400000US17031221500,Census Tract 2215; Cook County; Illinois,2380,1,29.4,72292,63477,14.1,2023
1400000US17031221600,Census Tract 2216; Cook County; Illinois,2569,3.4,32.3,138152,83019,6.3,2023
1400000US17031222200,Census Tract 2222; Cook County; Illinois,1767,1.2,35.4,188065,116500,4.8,2023
1400000US17031222500,Census Tract 2225; Cook County; Illinois,1070,2.6,31.9,155878,71467,5.9,2023
1400000US17031222600,Census Tract 2226; Cook County; Illinois,1343,5.5,35.3,94688,63894,7.2,2023
1400000US17031222700,Census Tract 2227; Cook County; Illinois,1693,2.7,33.5,86473,42610,18.7,2023
1400000US17031222800,Census Tract 2228; Cook County; Illinois,793,10.8,32.1,71484,39919,24.6,2023
1400000US17031222900,Census Tract 2229; Cook County; Illinois,862,5.2,22.4,89630,46426,5.5,2023
1400000US17031230100,Census Tract 2301; Cook County; Illinois,1285,5.2,30.7,89773,58233,26.7,2023
1400000US17031230200,Census Tract 2302; Cook County; Illinois,1568,2.6,28.1,78056,44187,6.6,2023
1400000US17031230300,Census Tract 2303; Cook County; Illinois,744,2.7,29.4,67337,23913,18.3,2023
1400000US17031230400,Census Tract 2304; Cook County; Illinois,1757,2.9,32.4,91771,36598,19.6,2023
1400000US17031230500,Census Tract 2305; Cook County; Illinois,2636,2.4,33.6,35727,21675,23.4,2023
1400000US17031230600,Census Tract 2306; Cook County; Illinois,5880,10.4,38.6,57220,19192,15.3,2023
1400000US17031230700,Census Tract 2307; Cook County; Illinois,3889,15.9,31,33994,17597,51.9,2023
1400000US17031230800,Census Tract 2308; Cook County; Illinois,896,7,32.1,71328,31376,13.9,2023
1400000US17031230900,Census Tract 2309; Cook County; Illinois,4110,6.5,35.7,80756,44037,17.7,2023
1400000US17031231100,Census Tract 2311; Cook County; Illinois,978,7.4,28.8,59745,26236,18.3,2023
1400000US17031231200,Census Tract 2312; Cook County; Illinois,4081,12,38.7,31629,16552,50.5,2023
1400000US17031231500,Census Tract 2315; Cook County; Illinois,4464,16.2,34,31755,20915,31.6,2023
1400000US17031240200,Census Tract 2402; Cook County; Illinois,1603,1.3,25.3,172019,113512,7.1,2023
1400000US17031240300,Census Tract 2403; Cook County; Illinois,1065,1.4,32.3,142292,136412,6.4,2023
1400000US17031240500,Census Tract 2405; Cook County; Illinois,2212,2.6,31.1,178770,120985,3.8,2023
1400000US17031240600,Census Tract 2406; Cook County; Illinois,1473,3.1,34.2,166537,94284,14.8,2023
1400000US17031240700,Census Tract 2407; Cook County; Illinois,1302,0.5,29.1,96250,75420,13.2,2023
1400000US17031240800,Census Tract 2408; Cook County; Illinois,1302,4.5,29.4,103565,69754,13.2,2023
1400000US17031240900,Census Tract 2409; Cook County; Illinois,904,0.8,25.1,98145,53309,5.9,2023
1400000US17031241000,Census Tract 2410; Cook County; Illinois,1633,5,30.2,96518,61310,11.7,2023
1400000US17031241100,Census Tract 2411; Cook County; Illinois,3172,4.2,32.3,90822,56330,19.6,2023
1400000US17031241200,Census Tract 2412; Cook County; Illinois,1573,3.2,30.3,139688,92506,9.4,2023
1400000US17031241300,Census Tract 2413; Cook County; Illinois,1588,1.7,32.7,182829,104798,10.5,2023
1400000US17031241400,Census Tract 2414; Cook County; Illinois,5184,3.1,31.8,200429,107131,5.2,2023
1400000US17031241500,Census Tract 2415; Cook County; Illinois,2435,2.7,33.3,178750,112657,5.1,2023
1400000US17031241600,Census Tract 2416; Cook County; Illinois,3291,3.4,30.9,121471,72976,11.4,2023
1400000US17031242000,Census Tract 2420; Cook County; Illinois,4121,4.8,28.5,151724,88004,5.9,2023
1400000US17031242100,Census Tract 2421; Cook County; Illinois,3387,3,27.7,205338,109451,5.8,2023
1400000US17031242200,Census Tract 2422; Cook County; Illinois,3561,0.2,29.3,168311,100738,4.8,2023
1400000US17031242300,Census Tract 2423; Cook County; Illinois,2724,3.7,28.1,106919,80786,7.7,2023
1400000US17031242400,Census Tract 2424; Cook County; Illinois,2884,2.4,31,110129,69884,8.1,2023
1400000US17031242500,Census Tract 2425; Cook County; Illinois,3018,3.4,31,93279,50785,11.5,2023
1400000US17031242600,Census Tract 2426; Cook County; Illinois,4654,6.2,32.6,85000,57196,17.3,2023
1400000US17031242700,Census Tract 2427; Cook County; Illinois,1552,1.9,33.4,80227,47280,18.6,2023
1400000US17031242800,Census Tract 2428; Cook County; Illinois,1272,1.8,32.6,165375,104123,6.4,2023
1400000US17031242900,Census Tract 2429; Cook County; Illinois,1661,5.4,29.9,124960,80605,6.5,2023
1400000US17031243000,Census Tract 2430; Cook County; Illinois,1990,3.4,25.4,123750,69482,3.9,2023
1400000US17031243100,Census Tract 2431; Cook County; Illinois,1847,4.3,32.2,107833,92120,2.7,2023
1400000US17031243200,Census Tract 2432; Cook County; Illinois,1994,3.3,27.4,124648,82808,10.1,2023
1400000US17031243300,Census Tract 2433; Cook County; Illinois,2052,3.1,27.4,122917,104810,4.2,2023
1400000US17031243400,Census Tract 2434; Cook County; Illinois,2767,6.8,23.4,113966,71756,13.7,2023
1400000US17031243500,Census Tract 2435; Cook County; Illinois,4080,2.5,21.2,169198,112629,4.4,2023
1400000US17031250200,Census Tract 2502; Cook County; Illinois,2038,11.3,40.2,45019,20551,27.1,2023
1400000US17031250300,Census Tract 2503; Cook County; Illinois,3923,5.4,36.2,64537,26004,19.8,2023
1400000US17031250400,Census Tract 2504; Cook County; Illinois,4789,13.4,34.2,47281,36382,15.1,2023
1400000US17031250500,Census Tract 2505; Cook County; Illinois,6010,4.8,30.7,120386,48832,11.8,2023
1400000US17031250600,Census Tract 2506; Cook County; Illinois,3432,6.5,40,81458,33223,19.8,2023
1400000US17031250700,Census Tract 2507; Cook County; Illinois,4878,16.9,31.3,50924,20872,28.9,2023
1400000US17031250800,Census Tract 2508; Cook County; Illinois,2295,6.4,35.3,65884,21472,18.7,2023
1400000US17031251000,Census Tract 2510; Cook County; Illinois,1011,16.2,32.3,35568,16888,40.8,2023
1400000US17031251100,Census Tract 2511; Cook County; Illinois,3402,13.5,32.9,40584,21310,30.2,2023
1400000US17031251200,Census Tract 2512; Cook County; Illinois,3648,11.9,35.8,64309,33193,6.4,2023
1400000US17031251300,Census Tract 2513; Cook County; Illinois,3776,11.5,38.6,42182,24963,24.9,2023
1400000US17031251400,Census Tract 2514; Cook County; Illinois,2934,23.5,34.1,21049,26686,31.8,2023
1400000US17031251500,Census Tract 2515; Cook County; Illinois,3575,24.6,31.4,47491,23977,24.8,2023
1400000US17031251600,Census Tract 2516; Cook County; Illinois,2895,13.7,40.7,34332,16021,30.2,2023
1400000US17031251700,Census Tract 2517; Cook County; Illinois,984,8.9,35.7,57037,52867,27.5,2023
1400000US17031251800,Census Tract 2518; Cook County; Illinois,4098,13.5,45.6,36681,14437,34.5,2023
1400000US17031251900,Census Tract 2519; Cook County; Illinois,4212,18.6,34.1,35047,19973,37.3,2023
1400000US17031252000,Census Tract 2520; Cook County; Illinois,4331,28.9,39.3,30103,19991,32.2,2023
1400000US17031252101,Census Tract 2521.01; Cook County; Illinois,1362,13,56,50139,25387,18.1,2023
1400000US17031252102,Census Tract 2521.02; Cook County; Illinois,4650,17.3,41.6,51992,20695,16.2,2023
1400000US17031252201,Census Tract 2522.01; Cook County; Illinois,2584,25.5,31.8,45458,22027,32.4,2023
1400000US17031252202,Census Tract 2522.02; Cook County; Illinois,3325,18.2,35.6,45839,23280,29.9,2023
1400000US17031260100,Census Tract 2601; Cook County; Illinois,1013,17.9,36,21875,21903,36,2023
1400000US17031260200,Census Tract 2602; Cook County; Illinois,1052,4.3,35.1,51125,21618,17,2023
1400000US17031260300,Census Tract 2603; Cook County; Illinois,1150,25,41.2,,18155,36.3,2023
1400000US17031260400,Census Tract 2604; Cook County; Illinois,1062,33.8,29.6,13489,10039,66.7,2023
1400000US17031260500,Census Tract 2605; Cook County; Illinois,1267,21.1,42.5,40991,19228,22.2,2023
1400000US17031260600,Census Tract 2606; Cook County; Illinois,1610,39.6,30.4,42875,17918,17.9,2023
1400000US17031260700,Census Tract 2607; Cook County; Illinois,1105,19.4,33,46167,23408,34.5,2023
1400000US17031260800,Census Tract 2608; Cook County; Illinois,1332,31.2,34.7,36681,20857,31.3,2023
1400000US17031260900,Census Tract 2609; Cook County; Illinois,977,21.5,38.5,20841,12972,47.1,2023
1400000US17031261000,Census Tract 2610; Cook County; Illinois,1755,10.7,27.1,48482,25368,20.2,2023
1400000US17031270500,Census Tract 2705; Cook County; Illinois,935,17.8,28.9,24375,15540,46.6,2023
1400000US17031271200,Census Tract 2712; Cook County; Illinois,1121,25.4,38.3,31048,18366,34.9,2023
1400000US17031271300,Census Tract 2713; Cook County; Illinois,796,14.6,28.7,45046,25141,30.1,2023
1400000US17031271400,Census Tract 2714; Cook County; Illinois,1124,29,38.8,43355,23057,38,2023
1400000US17031271500,Census Tract 2715; Cook County; Illinois,1258,12.2,36.1,50926,24197,23.6,2023
1400000US17031271800,Census Tract 2718; Cook County; Illinois,606,3.3,41.6,51550,30825,4.3,2023
1400000US17031280100,Census Tract 2801; Cook County; Illinois,7513,1.5,25.7,148319,136546,2.5,2023
1400000US17031280400,Census Tract 2804; Cook County; Illinois,973,0,30.9,36681,30824,21.5,2023
1400000US17031280800,Census Tract 2808; Cook County; Illinois,771,15.8,31.5,31500,27096,28.1,2023
1400000US17031280900,Census Tract 2809; Cook County; Illinois,887,5.5,30.3,,91211,21.1,2023
1400000US17031281900,Census Tract 2819; Cook County; Illinois,6203,5.3,22.6,125918,99438,9.7,2023
1400000US17031282700,Census Tract 2827; Cook County; Illinois,1948,6.3,32,88646,52881,13.3,2023
1400000US17031282800,Census Tract 2828; Cook County; Illinois,1343,8.8,23.5,85000,40358,13.8,2023
1400000US17031283100,Census Tract 2831; Cook County; Illinois,2576,8.3,24.7,61806,42126,28.4,2023
1400000US17031283200,Census Tract 2832; Cook County; Illinois,1433,8,29.8,64223,46406,13.7,2023
1400000US17031283800,Census Tract 2838; Cook County; Illinois,2829,5.6,25.6,86103,48809,18.1,2023
1400000US17031290900,Census Tract 2909; Cook County; Illinois,3241,25,41.2,46189,18041,39.4,2023
1400000US17031291200,Census Tract 2912; Cook County; Illinois,1361,8.5,42.7,24555,21482,31.1,2023
1400000US17031291600,Census Tract 2916; Cook County; Illinois,1207,10.8,37.5,125050,33343,20,2023
1400000US17031292200,Census Tract 2922; Cook County; Illinois,2092,8,31.7,37028,25374,18.1,2023
1400000US17031292400,Census Tract 2924; Cook County; Illinois,1383,9.8,42.2,40152,35725,41.5,2023
1400000US17031292500,Census Tract 2925; Cook County; Illinois,2690,13.8,44.1,54968,26922,20.6,2023
1400000US17031300500,Census Tract 3005; Cook County; Illinois,2885,7.8,27,76023,20595,22.6,2023
1400000US17031300600,Census Tract 3006; Cook County; Illinois,2191,9.1,31,51092,22760,18.8,2023
1400000US17031300700,Census Tract 3007; Cook County; Illinois,3848,10.2,31.5,49206,23304,10.5,2023
1400000US17031300800,Census Tract 3008; Cook County; Illinois,2807,5.4,31,31161,14587,45.7,2023
1400000US17031300900,Census Tract 3009; Cook County; Illinois,3009,1.8,24.9,34259,19714,39.8,2023
1400000US17031301100,Census Tract 3011; Cook County; Illinois,1857,8.2,29.2,44598,18462,13.9,2023
1400000US17031301200,Census Tract 3012; Cook County; Illinois,3997,12.7,26.5,53654,22711,24.8,2023
1400000US17031301600,Census Tract 3016; Cook County; Illinois,2869,15.8,23,30158,17582,28.8,2023
1400000US17031301701,Census Tract 3017.01; Cook County; Illinois,3452,1.8,31.7,56460,26655,15,2023
1400000US17031301702,Census Tract 3017.02; Cook County; Illinois,3061,3.1,31.8,69000,24159,14.8,2023
1400000US17031301801,Census Tract 3018.01; Cook County; Illinois,3282,13.3,27,48944,17800,23.7,2023
1400000US17031301802,Census Tract 3018.02; Cook County; Illinois,2019,12.4,25.6,25513,21893,26.1,2023
1400000US17031301803,Census Tract 3018.03; Cook County; Illinois,2722,10.8,31.9,59213,26191,13,2023
1400000US17031310200,Census Tract 3102; Cook County; Illinois,1551,1.5,25.4,122422,64258,4,2023
1400000US17031310300,Census Tract 3103; Cook County; Illinois,1499,3.4,32.1,75605,42215,9.1,2023
1400000US17031310400,Census Tract 3104; Cook County; Illinois,1227,8.3,28.8,80786,56062,11.1,2023
1400000US17031310500,Census Tract 3105; Cook County; Illinois,1332,11.6,36,52344,28649,15,2023
1400000US17031310600,Census Tract 3106; Cook County; Illinois,4474,4.7,31.3,75604,38557,11.4,2023
1400000US17031310700,Census Tract 3107; Cook County; Illinois,1205,13.1,25.5,72684,31940,17.2,2023
1400000US17031310800,Census Tract 3108; Cook County; Illinois,3575,8.1,26.3,72059,34295,20,2023
1400000US17031310900,Census Tract 3109; Cook County; Illinois,4198,9,28.8,76758,33985,25.9,2023
1400000US17031320101,Census Tract 3201.01; Cook County; Illinois,8452,1.9,28.4,129221,157163,3.6,2023
1400000US17031320102,Census Tract 3201.02; Cook County; Illinois,4795,3.7,27.2,109211,94213,10.3,2023
1400000US17031320400,Census Tract 3204; Cook County; Illinois,3211,9.6,19.7,137917,63353,20.9,2023
1400000US17031320600,Census Tract 3206; Cook County; Illinois,5694,5.4,31.9,117847,85175,12,2023
1400000US17031330101,Census Tract 3301.01; Cook County; Illinois,4428,4.5,28.5,181013,116866,6,2023
1400000US17031330102,Census Tract 3301.02; Cook County; Illinois,9035,5.9,31.6,110464,96730,0.9,2023
1400000US17031330103,Census Tract 3301.03; Cook County; Illinois,8077,3.6,24.7,122957,87858,13.8,2023
1400000US17031330200,Census Tract 3302; Cook County; Illinois,3055,4,25.8,140556,91401,8.8,2023
1400000US17031340300,Census Tract 3403; Cook County; Illinois,1433,4.9,23.4,50543,30578,13.4,2023
1400000US17031340400,Census Tract 3404; Cook County; Illinois,1417,8.4,27.4,41125,24664,26.9,2023
1400000US17031340500,Census Tract 3405; Cook County; Illinois,1499,2.5,26,61018,49984,33.4,2023
1400000US17031340600,Census Tract 3406; Cook County; Illinois,975,27.6,33.6,20588,11154,55.1,2023
1400000US17031350100,Census Tract 3501; Cook County; Illinois,2510,4.7,35.1,65000,51587,24.7,2023
1400000US17031350400,Census Tract 3504; Cook County; Illinois,1013,21.9,47.1,20938,14237,53.1,2023
1400000US17031351000,Census Tract 3510; Cook County; Illinois,3549,8.5,34.6,61347,55057,18.4,2023
1400000US17031351100,Census Tract 3511; Cook County; Illinois,1291,40.3,37.4,19913,14234,52.6,2023
1400000US17031351400,Census Tract 3514; Cook County; Illinois,1380,16.1,36,30542,25909,29.3,2023
1400000US17031351500,Census Tract 3515; Cook County; Illinois,757,19.6,25.5,65938,35990,31.4,2023
1400000US17031360200,Census Tract 3602; Cook County; Illinois,1313,27.3,30.6,28456,18150,46.2,2023
1400000US17031380100,Census Tract 3801; Cook County; Illinois,1672,13.5,28.1,79734,48829,18.5,2023
1400000US17031380200,Census Tract 3802; Cook County; Illinois,1637,2.5,27.4,18690,44364,45,2023
1400000US17031380600,Census Tract 3806; Cook County; Illinois,4121,16.9,35.8,35804,33324,32,2023
1400000US17031381200,Census Tract 3812; Cook County; Illinois,1720,13.9,29.2,53750,39890,20.4,2023
1400000US17031381400,Census Tract 3814; Cook County; Illinois,1443,25.7,31.9,44399,26900,31,2023
1400000US17031381500,Census Tract 3815; Cook County; Illinois,588,24.3,32.5,25019,25557,41.9,2023
1400000US17031381700,Census Tract 3817; Cook County; Illinois,0,,,,,,2023
1400000US17031381800,Census Tract 3818; Cook County; Illinois,1296,14.5,29.4,49671,33514,14.7,2023
1400000US17031381900,Census Tract 3819; Cook County; Illinois,1132,28.5,28.9,65506,32122,19.6,2023
1400000US17031390100,Census Tract 3901; Cook County; Illinois,1395,16.7,34,,57347,11.4,2023
1400000US17031390200,Census Tract 3902; Cook County; Illinois,1629,8.4,25.8,109868,58026,9.6,2023
1400000US17031390300,Census Tract 3903; Cook County; Illinois,2175,21.8,30.1,35266,32542,42.1,2023
1400000US17031390400,Census Tract 3904; Cook County; Illinois,1975,12.5,43.8,31833,41755,42.5,2023
1400000US17031390500,Census Tract 3905; Cook County; Illinois,1430,7,26.2,62188,91360,17.1,2023
1400000US17031390600,Census Tract 3906; Cook County; Illinois,1533,7.1,29.7,94115,80803,25.2,2023
1400000US17031390700,Census Tract 3907; Cook County; Illinois,5056,5.8,23.8,67610,59389,18.8,2023
1400000US17031400300,Census Tract 4003; Cook County; Illinois,1029,15.1,40,71288,32257,16.7,2023
1400000US17031400400,Census Tract 4004; Cook County; Illinois,1368,16.9,32.8,40029,21504,35.1,2023
1400000US17031400500,Census Tract 4005; Cook County; Illinois,1844,15.8,30,24659,16331,43.5,2023
1400000US17031400800,Census Tract 4008; Cook County; Illinois,2414,16,39.8,22648,11707,71.5,2023
1400000US17031410100,Census Tract 4101; Cook County; Illinois,2017,1.3,29.2,58667,56248,15,2023
1400000US17031410200,Census Tract 4102; Cook County; Illinois,1051,0.3,28.6,62591,50345,22.8,2023
1400000US17031410500,Census Tract 4105; Cook County; Illinois,2638,3.6,29.1,73041,50723,29.1,2023
1400000US17031410600,Census Tract 4106; Cook County; Illinois,2208,9.5,24.7,48071,42471,34.3,2023
1400000US17031410700,Census Tract 4107; Cook County; Illinois,2277,4.8,23.4,57000,39217,28.5,2023
1400000US17031410800,Census Tract 4108; Cook County; Illinois,2472,3.8,31.4,63091,50362,17.3,2023
1400000US17031410900,Census Tract 4109; Cook County; Illinois,3296,9.8,31.5,75562,53401,15.2,2023
1400000US17031411000,Census Tract 4110; Cook County; Illinois,3527,13.2,34,69014,92301,24.5,2023
1400000US17031411100,Census Tract 4111; Cook County; Illinois,1909,5.1,20.7,123611,69781,9.2,2023
1400000US17031411200,Census Tract 4112; Cook County; Illinois,1377,8.5,16.8,93958,114668,16.5,2023
1400000US17031420100,Census Tract 4201; Cook County; Illinois,1394,13.8,29,22215,21011,39.5,2023
1400000US17031420200,Census Tract 4202; Cook County; Illinois,1350,18.1,23.3,39688,24779,41.3,2023
1400000US17031420300,Census Tract 4203; Cook County; Illinois,2252,14.8,22.5,42881,18242,33.7,2023
1400000US17031420400,Census Tract 4204; Cook County; Illinois,1162,7.2,22.6,38605,25886,32.5,2023
1400000US17031420500,Census Tract 4205; Cook County; Illinois,1742,36.5,31.2,22432,20119,52.8,2023
1400000US17031420600,Census Tract 4206; Cook County; Illinois,1976,19.5,35.8,43063,24478,36.8,2023
1400000US17031420700,Census Tract 4207; Cook County; Illinois,1860,18.7,40.2,28605,19999,42.5,2023
1400000US17031420800,Census Tract 4208; Cook County; Illinois,1876,13,31,56357,30168,15.4,2023
1400000US17031421200,Census Tract 4212; Cook County; Illinois,1567,11.4,32.7,45972,17332,12.3,2023
1400000US17031430101,Census Tract 4301.01; Cook County; Illinois,2980,20.3,32.8,37917,29793,29.1,2023
1400000US17031430102,Census Tract 4301.02; Cook County; Illinois,3075,11.6,43.3,49672,38331,27.5,2023
1400000US17031430200,Census Tract 4302; Cook County; Illinois,3946,15.7,38,34072,39052,30.9,2023
1400000US17031430300,Census Tract 4303; Cook County; Illinois,1842,18.8,38.7,53807,41298,21.4,2023
1400000US17031430400,Census Tract 4304; Cook County; Illinois,2367,11.5,39.9,38034,25512,25.7,2023
1400000US17031430500,Census Tract 4305; Cook County; Illinois,3179,18.4,37.1,36310,27140,30.3,2023
1400000US17031430600,Census Tract 4306; Cook County; Illinois,1554,11.7,36.5,42487,35883,23.9,2023
1400000US17031430700,Census Tract 4307; Cook County; Illinois,1968,26.8,38.7,37983,28236,25.9,2023
1400000US17031430800,Census Tract 4308; Cook County; Illinois,1694,20,28.9,47625,34146,17.8,2023
1400000US17031430900,Census Tract 4309; Cook County; Illinois,1298,9.7,31.1,31357,29704,29.4,2023
1400000US17031431200,Census Tract 4312; Cook County; Illinois,2375,11.5,48.2,60110,42421,9.2,2023
1400000US17031431301,Census Tract 4313.01; Cook County; Illinois,2789,12.3,44.1,36496,17709,32.9,2023
1400000US17031431302,Census Tract 4313.02; Cook County; Illinois,2615,22.4,32,31981,26954,56.3,2023
1400000US17031431400,Census Tract 4314; Cook County; Illinois,5260,7.4,42.6,38438,25206,40.1,2023
1400000US17031440101,Census Tract 4401.01; Cook County; Illinois,3649,20.5,43.9,28326,19533,36,2023
1400000US17031440102,Census Tract 4401.02; Cook County; Illinois,2814,16.2,42.3,36650,25852,34.4,2023
1400000US17031440201,Census Tract 4402.01; Cook County; Illinois,4861,16.9,31.9,38257,23587,32.3,2023
1400000US17031440202,Census Tract 4402.02; Cook County; Illinois,2021,13.1,45.1,35079,40343,20.3,2023
1400000US17031440300,Census Tract 4403; Cook County; Illinois,4130,22.9,32.7,55476,40102,6.5,2023
1400000US17031440600,Census Tract 4406; Cook County; Illinois,1344,7.5,32.4,56989,33530,21.4,2023
1400000US17031440700,Census Tract 4407; Cook County; Illinois,1171,14.7,32.7,91031,30114,16.6,2023
1400000US17031440800,Census Tract 4408; Cook County; Illinois,1476,22.2,31.6,23750,19644,57.6,2023
1400000US17031440900,Census Tract 4409; Cook County; Illinois,1839,30.9,35,43359,27120,34.5,2023
1400000US17031450300,Census Tract 4503; Cook County; Illinois,2741,17.7,40.9,46207,29765,14.5,2023
1400000US17031460100,Census Tract 4601; Cook County; Illinois,1907,13.7,43,48207,25271,21.8,2023
1400000US17031460200,Census Tract 4602; Cook County; Illinois,1686,9.2,35.5,29246,20434,36.2,2023
1400000US17031460301,Census Tract 4603.01; Cook County; Illinois,2434,11.1,48.4,41296,25641,31.2,2023
1400000US17031460302,Census Tract 4603.02; Cook County; Illinois,2801,20.9,42.1,44306,20832,22.7,2023
1400000US17031460400,Census Tract 4604; Cook County; Illinois,3000,17.7,35,70472,31599,23.4,2023
1400000US17031460500,Census Tract 4605; Cook County; Illinois,4738,8.3,30,54850,39891,18.6,2023
1400000US17031460800,Census Tract 4608; Cook County; Illinois,2931,19.4,36.8,33048,12147,40,2023
1400000US17031461000,Census Tract 4610; Cook County; Illinois,1106,25.2,40.4,14311,18553,40.9,2023
1400000US17031470100,Census Tract 4701; Cook County; Illinois,1680,18.6,37.6,46614,28119,23.5,2023
1400000US17031480100,Census Tract 4801; Cook County; Illinois,1634,6.9,44.2,71719,39670,19.2,2023
1400000US17031480200,Census Tract 4802; Cook County; Illinois,820,10.7,44.1,49667,44247,17.5,2023
1400000US17031480300,Census Tract 4803; Cook County; Illinois,916,7.6,27.4,54268,28812,23.9,2023
1400000US17031480400,Census Tract 4804; Cook County; Illinois,3936,9.3,39.4,78064,44876,5.8,2023
1400000US17031480500,Census Tract 4805; Cook County; Illinois,2081,21.6,31.3,59484,33176,26.8,2023
1400000US17031490200,Census Tract 4902; Cook County; Illinois,2657,24,34.4,65268,32945,13.7,2023
1400000US17031490500,Census Tract 4905; Cook County; Illinois,1704,9.9,31.6,78319,41412,8,2023
1400000US17031490600,Census Tract 4906; Cook County; Illinois,1072,19.2,37.7,66927,31464,19.4,2023
1400000US17031490700,Census Tract 4907; Cook County; Illinois,1753,23.1,39.8,42083,20759,30.9,2023
1400000US17031490800,Census Tract 4908; Cook County; Illinois,2897,16.3,44.7,47212,26050,5.2,2023
1400000US17031490901,Census Tract 4909.01; Cook County; Illinois,2119,17.4,47.3,32284,21759,43.3,2023
1400000US17031490902,Census Tract 4909.02; Cook County; Illinois,3758,5.8,41.3,69471,30419,26.3,2023
1400000US17031491000,Census Tract 4910; Cook County; Illinois,2648,28.5,37.6,33065,16029,35.5,2023
1400000US17031491100,Census Tract 4911; Cook County; Illinois,3523,9.8,34.3,77045,29706,9.2,2023
1400000US17031491200,Census Tract 4912; Cook County; Illinois,1499,17.5,31.5,60417,25809,16.1,2023
1400000US17031491300,Census Tract 4913; Cook County; Illinois,1612,22.6,43.2,39615,21163,30.3,2023
1400000US17031491400,Census Tract 4914; Cook County; Illinois,2099,9.4,48.1,38491,29997,22.6,2023
