geo_id,tract_name,households_total,median_household_income,mean_household_income,households_50k_74k,households_75k_99k,households_100k_149k,households_150k_199k,households_200k_plus,year
1400000US17031030104,Census Tract 301.04; Cook County; Illinois,1043,47330.0,71802.0,14.1,7.5,8.3,8.2,8.6,2023
1400000US17031030200,Census Tract 302; Cook County; Illinois,2533,103758.0,160301.0,11.3,9.8,20.4,8.0,26.5,2023
1400000US17031030300,Census Tract 303; Cook County; Illinois,1470,67143.0,111172.0,16.1,7.2,19.1,7.8,10.9,2023
1400000US17031030400,Census Tract 304; Cook County; Illinois,1354,97442.0,120844.0,2.7,19.4,16.9,20.0,13.0,2023
1400000US17031030500,Census Tract 305; Cook County; Illinois,3021,123464.0,146564.0,9.0,14.1,29.5,14.3,20.0,2023
1400000US17031030601,Census Tract 306.01; Cook County; Illinois,1908,51136.0,69569.0,18.1,7.0,14.8,6.7,4.4,2023
1400000US17031030603,Census Tract 306.03; Cook County; Illinois,1342,54415.0,69803.0,21.3,13.3,7.9,8.4,2.8,2023
1400000US17031030604,Census Tract 306.04; Cook County; Illinois,2058,51032.0,64607.0,18.7,15.7,9.9,2.5,4.4,2023
1400000US17031030701,Census Tract 307.01; Cook County; Illinois,894,51625.0,76371.0,19.6,7.7,12.4,4.8,6.9,2023
1400000US17031030702,Census Tract 307.02; Cook County; Illinois,1551,60133.0,82395.0,20.2,10.4,17.9,6.4,6.3,2023
1400000US17031030703,Census Tract 307.03; Cook County; Illinois,1885,68861.0,83731.0,13.8,11.5,16.8,10.3,4.0,2023
1400000US17031030706,Census Tract 307.06; Cook County; Illinois,1918,50431.0,91086.0,15.5,11.6,6.9,4.5,11.7,2023
1400000US17031030800,Census Tract 308; Cook County; Illinois,2190,96719.0,143221.0,12.8,15.4,20.6,8.6,19.0,2023
1400000US17031030900,Census Tract 309; Cook County; Illinois,1576,97375.0,140375.0,12.8,15.0,16.0,10.9,22.3,2023
1400000US17031031000,Census Tract 310; Cook County; Illinois,2073,117114.0,138554.0,17.2,12.8,17.0,19.0,18.4,2023
1400000US17031031100,Census Tract 311; Cook County; Illinois,2948,83352.0,95333.0,9.5,19.3,18.0,6.4,11.8,2023
1400000US17031031200,Census Tract 312; Cook County; Illinois,3519,27869.0,49726.0,18.0,5.9,6.7,3.9,2.6,2023
1400000US17031031300,Census Tract 313; Cook County; Illinois,4459,65617.0,76205.0,19.5,15.8,14.9,5.1,4.3,2023
1400000US17031031400,Census Tract 314; Cook County; Illinois,3182,87500.0,105934.0,21.2,14.0,21.0,8.3,12.6,2023
1400000US17031031501,Census Tract 315.01; Cook County; Illinois,2084,51731.0,60491.0,21.7,15.2,6.9,5.7,2.7,2023
1400000US17031031502,Census Tract 315.02; Cook County; Illinois,2516,47674.0,64741.0,9.7,13.1,9.5,3.7,6.5,2023
1400000US17031031700,Census Tract 317; Cook County; Illinois,3187,82774.0,112538.0,18.5,10.5,15.3,16.7,13.5,2023
1400000US17031031800,Census Tract 318; Cook County; Illinois,983,86159.0,124979.0,13.8,15.9,20.0,5.8,18.3,2023
1400000US17031031900,Census Tract 319; Cook County; Illinois,1385,92208.0,136272.0,20.1,11.9,19.2,9.4,18.4,2023
1400000US17031032100,Census Tract 321; Cook County; Illinois,4193,71804.0,88395.0,16.2,15.1,17.4,3.8,11.7,2023
1400000US17031040100,Census Tract 401; Cook County; Illinois,1924,94318.0,151397.0,18.9,8.4,14.5,8.5,23.9,2023
1400000US17031040201,Census Tract 402.01; Cook County; Illinois,3146,103409.0,116642.0,18.2,5.1,27.1,13.0,14.3,2023
1400000US17031040202,Census Tract 402.02; Cook County; Illinois,2954,62500.0,83147.0,19.3,11.6,17.6,8.2,6.8,2023
1400000US17031040300,Census Tract 403; Cook County; Illinois,1163,79896.0,143977.0,15.5,12.0,14.5,11.3,15.6,2023
1400000US17031040401,Census Tract 404.01; Cook County; Illinois,1524,103750.0,152109.0,13.1,14.2,18.2,17.2,15.9,2023
1400000US17031040402,Census Tract 404.02; Cook County; Illinois,2494,94541.0,125058.0,14.6,15.2,18.9,8.9,20.4,2023
1400000US17031040600,Census Tract 406; Cook County; Illinois,1284,90921.0,182208.0,13.6,11.4,10.2,9.6,29.3,2023
1400000US17031040700,Census Tract 407; Cook County; Illinois,1693,109205.0,135952.0,7.1,15.8,22.2,15.3,19.3,2023
1400000US17031040800,Census Tract 408; Cook County; Illinois,769,110179.0,148223.0,6.0,23.0,20.8,10.3,25.0,2023
1400000US17031040900,Census Tract 409; Cook County; Illinois,1136,92167.0,135122.0,13.0,10.5,24.3,9.9,13.5,2023
1400000US17031050100,Census Tract 501; Cook County; Illinois,1156,114063.0,146256.0,18.9,11.2,17.7,12.8,23.1,2023
1400000US17031050200,Census Tract 502; Cook County; Illinois,2126,124167.0,210781.0,6.9,11.3,22.2,10.4,30.9,2023
1400000US17031050300,Census Tract 503; Cook County; Illinois,1091,166681.0,209029.0,5.2,10.0,15.9,11.7,42.1,2023
1400000US17031050500,Census Tract 505; Cook County; Illinois,1993,144250.0,235888.0,7.5,9.4,22.8,9.3,38.1,2023
1400000US17031050600,Census Tract 506; Cook County; Illinois,1191,114940.0,188972.0,6.7,12.2,21.3,16.3,28.5,2023
1400000US17031050700,Census Tract 507; Cook County; Illinois,691,130699.0,180680.0,6.7,5.4,31.1,12.0,29.7,2023
1400000US17031050800,Census Tract 508; Cook County; Illinois,488,157813.0,211461.0,7.4,9.2,13.7,11.3,40.8,2023
1400000US17031050900,Census Tract 509; Cook County; Illinois,662,136053.0,206739.0,16.9,10.4,19.3,6.5,37.5,2023
1400000US17031051000,Census Tract 510; Cook County; Illinois,695,184464.0,254713.0,7.9,2.7,22.6,12.8,46.8,2023
1400000US17031051100,Census Tract 511; Cook County; Illinois,737,181827.0,198595.0,3.0,18.0,9.9,7.1,46.4,2023
1400000US17031051200,Census Tract 512; Cook County; Illinois,645,174598.0,250102.0,9.6,5.6,13.8,15.7,45.9,2023
1400000US17031051300,Census Tract 513; Cook County; Illinois,1105,199890.0,269885.0,10.0,4.3,17.6,9.2,49.9,2023
1400000US17031051400,Census Tract 514; Cook County; Illinois,1062,150357.0,203942.0,5.9,9.3,16.8,12.6,37.5,2023
1400000US17031060100,Census Tract 601; Cook County; Illinois,1283,145313.0,265373.0,6.0,8.3,19.1,7.8,41.4,2023
1400000US17031060200,Census Tract 602; Cook County; Illinois,1196,91081.0,182206.0,12.2,8.4,13.9,9.5,24.8,2023
1400000US17031060300,Census Tract 603; Cook County; Illinois,1217,139306.0,213523.0,7.6,11.2,17.6,13.3,34.3,2023
1400000US17031060400,Census Tract 604; Cook County; Illinois,1560,154038.0,199548.0,8.4,9.4,15.3,15.6,39.7,2023
1400000US17031060500,Census Tract 605; Cook County; Illinois,679,60987.0,161926.0,16.2,2.4,4.6,2.4,28.0,2023
1400000US17031060800,Census Tract 608; Cook County; Illinois,3686,83534.0,103411.0,18.5,21.4,19.2,8.2,10.7,2023
1400000US17031060900,Census Tract 609; Cook County; Illinois,4886,86987.0,112098.0,17.6,19.2,14.9,12.5,10.8,2023
1400000US17031061000,Census Tract 610; Cook County; Illinois,1092,116500.0,139681.0,9.5,10.0,17.1,20.2,20.1,2023
1400000US17031061100,Census Tract 611; Cook County; Illinois,739,123750.0,160593.0,19.1,10.4,20.7,12.0,29.9,2023
1400000US17031061200,Census Tract 612; Cook County; Illinois,867,118398.0,201192.0,9.9,11.9,27.0,11.5,24.0,2023
1400000US17031061500,Census Tract 615; Cook County; Illinois,901,126101.0,177600.0,13.9,12.0,27.0,11.4,22.0,2023
1400000US17031061800,Census Tract 618; Cook County; Illinois,745,76393.0,82343.0,12.9,22.7,15.7,10.6,3.6,2023
1400000US17031061901,Census Tract 619.01; Cook County; Illinois,2643,67063.0,88973.0,18.3,22.2,12.5,3.8,6.5,2023
1400000US17031061902,Census Tract 619.02; Cook County; Illinois,2899,92011.0,137556.0,13.6,17.3,26.1,10.3,11.7,2023
1400000US17031062000,Census Tract 620; Cook County; Illinois,1753,133514.0,139646.0,6.7,11.0,17.7,19.1,20.9,2023
1400000US17031062100,Census Tract 621; Cook County; Illinois,2091,92313.0,141139.0,19.2,9.2,15.9,9.4,24.2,2023
1400000US17031062200,Census Tract 622; Cook County; Illinois,1381,172841.0,252922.0,7.8,6.1,16.3,15.6,45.5,2023
1400000US17031062300,Census Tract 623; Cook County; Illinois,586,244286.0,365879.0,4.4,2.9,9.4,13.7,62.5,2023
1400000US17031062400,Census Tract 624; Cook County; Illinois,772,158542.0,258796.0,12.0,5.3,16.2,5.7,45.6,2023
1400000US17031062500,Census Tract 625; Cook County; Illinois,681,169917.0,229878.0,6.8,5.6,15.7,10.4,47.0,2023
1400000US17031062600,Census Tract 626; Cook County; Illinois,930,177045.0,324265.0,9.5,5.8,19.2,10.3,46.5,2023
1400000US17031062700,Census Tract 627; Cook County; Illinois,1400,136667.0,198277.0,12.9,12.9,12.9,10.4,35.1,2023
1400000US17031062800,Census Tract 628; Cook County; Illinois,1553,166741.0,286979.0,6.7,11.7,17.8,12.8,42.8,2023
1400000US17031062900,Census Tract 629; Cook County; Illinois,1964,181429.0,233666.0,6.1,4.2,14.7,19.9,42.8,2023
1400000US17031063000,Census Tract 630; Cook County; Illinois,1784,103250.0,142688.0,12.4,14.2,15.1,10.8,24.6,2023
1400000US17031063100,Census Tract 631; Cook County; Illinois,1407,97347.0,154243.0,13.2,19.0,16.1,11.2,22.3,2023
1400000US17031063200,Census Tract 632; Cook County; Illinois,4590,77183.0,137800.0,30.1,14.1,19.2,9.4,12.4,2023
1400000US17031063301,Census Tract 633.01; Cook County; Illinois,2021,69188.0,96503.0,16.7,11.7,16.6,5.6,9.8,2023
1400000US17031063302,Census Tract 633.02; Cook County; Illinois,2856,96364.0,123039.0,19.7,16.7,21.7,9.3,17.0,2023
1400000US17031063303,Census Tract 633.03; Cook County; Illinois,919,104813.0,167325.0,6.9,15.6,19.8,8.2,24.6,2023
1400000US17031063400,Census Tract 634; Cook County; Illinois,1348,116765.0,160625.0,16.5,9.6,14.8,11.4,27.9,2023
1400000US17031070101,Census Tract 701.01; Cook County; Illinois,2656,96944.0,163224.0,16.9,9.7,23.1,10.3,13.2,2023
1400000US17031070102,Census Tract 701.02; Cook County; Illinois,1914,106062.0,235590.0,11.0,11.1,18.7,11.9,23.6,2023
1400000US17031070103,Census Tract 701.03; Cook County; Illinois,1133,76477.0,94111.0,22.9,19.7,15.4,5.1,10.4,2023
1400000US17031070200,Census Tract 702; Cook County; Illinois,2102,101992.0,156307.0,11.6,17.0,23.2,8.0,21.0,2023
1400000US17031070300,Census Tract 703; Cook County; Illinois,1663,178750.0,232421.0,9.1,4.0,17.7,5.7,47.4,2023
1400000US17031070400,Census Tract 704; Cook County; Illinois,1469,205772.0,318661.0,3.6,0.7,12.5,3.4,50.7,2023
1400000US17031070500,Census Tract 705; Cook County; Illinois,1318,194408.0,271266.0,5.7,7.8,7.4,16.5,44.5,2023
1400000US17031070600,Census Tract 706; Cook County; Illinois,1291,210469.0,314812.0,4.0,5.8,14.9,17.6,50.1,2023
1400000US17031070700,Census Tract 707; Cook County; Illinois,1740,146806.0,207974.0,6.0,11.1,11.6,10.9,37.9,2023
1400000US17031071000,Census Tract 710; Cook County; Illinois,1043,186518.0,334590.0,7.8,7.7,11.2,18.2,46.0,2023
1400000US17031071100,Census Tract 711; Cook County; Illinois,1131,212677.0,309778.0,2.6,8.8,12.9,14.0,51.1,2023
1400000US17031071200,Census Tract 712; Cook County; Illinois,1268,131163.0,207278.0,7.6,6.3,22.8,8.3,30.4,2023
1400000US17031071300,Census Tract 713; Cook County; Illinois,2113,127083.0,209234.0,7.0,12.7,12.8,13.2,31.8,2023
1400000US17031071400,Census Tract 714; Cook County; Illinois,2796,123070.0,191671.0,14.4,6.0,14.8,11.2,31.4,2023
1400000US17031071500,Census Tract 715; Cook County; Illinois,3808,123663.0,166676.0,12.0,10.6,28.9,12.5,24.7,2023
1400000US17031071600,Census Tract 716; Cook County; Illinois,733,242250.0,388388.0,7.4,2.9,4.9,13.0,55.5,2023
1400000US17031071700,Census Tract 717; Cook County; Illinois,663,149821.0,253223.0,8.3,17.6,15.7,6.2,43.7,2023
1400000US17031071800,Census Tract 718; Cook County; Illinois,1090,232807.0,323894.0,3.6,4.8,10.5,17.9,55.5,2023
1400000US17031080100,Census Tract 801; Cook County; Illinois,4314,116983.0,200145.0,14.0,11.1,14.4,8.0,32.6,2023
1400000US17031080201,Census Tract 802.01; Cook County; Illinois,2362,118417.0,189556.0,15.8,11.3,19.3,14.8,23.7,2023
1400000US17031080202,Census Tract 802.02; Cook County; Illinois,2838,104129.0,191045.0,19.7,10.7,22.4,8.4,23.3,2023
1400000US17031080300,Census Tract 803; Cook County; Illinois,3238,157882.0,193838.0,4.4,11.6,19.0,20.6,31.7,2023
1400000US17031080400,Census Tract 804; Cook County; Illinois,2273,,186765.0,6.1,4.1,2.1,7.6,29.7,2023
1400000US17031081000,Census Tract 810; Cook County; Illinois,5415,81616.0,127057.0,10.0,15.1,20.1,3.8,18.8,2023
1400000US17031081100,Census Tract 811; Cook County; Illinois,2809,79683.0,127514.0,13.8,20.7,10.9,5.0,19.0,2023
1400000US17031081201,Census Tract 812.01; Cook County; Illinois,2948,134246.0,191936.0,11.5,14.5,19.1,9.8,35.4,2023
1400000US17031081202,Census Tract 812.02; Cook County; Illinois,2094,158100.0,283828.0,12.5,8.7,16.7,10.3,43.3,2023
1400000US17031081300,Census Tract 813; Cook County; Illinois,3853,115260.0,176602.0,8.3,7.8,13.5,10.6,29.7,2023
1400000US17031081401,Census Tract 814.01; Cook County; Illinois,1530,82365.0,137350.0,10.5,10.1,14.4,6.3,24.0,2023
1400000US17031081402,Census Tract 814.02; Cook County; Illinois,3594,166824.0,234564.0,11.2,4.3,18.1,14.8,39.2,2023
1400000US17031081403,Census Tract 814.03; Cook County; Illinois,6501,117550.0,166882.0,13.1,6.8,23.7,11.8,24.5,2023
1400000US17031081500,Census Tract 815; Cook County; Illinois,3447,141780.0,245605.0,3.8,16.4,19.4,18.3,29.8,2023
1400000US17031081600,Census Tract 816; Cook County; Illinois,2742,140323.0,179909.0,9.4,13.7,17.2,21.2,27.4,2023
1400000US17031081700,Census Tract 817; Cook County; Illinois,3719,134579.0,164895.0,12.6,10.2,21.0,15.5,27.4,2023
1400000US17031081800,Census Tract 818; Cook County; Illinois,7700,157238.0,216208.0,4.8,8.0,22.6,12.5,40.0,2023
1400000US17031081900,Census Tract 819; Cook County; Illinois,705,238250.0,293742.0,1.6,5.1,5.0,5.2,60.3,2023
1400000US17031090100,Census Tract 901; Cook County; Illinois,1427,136463.0,154979.0,5.6,8.1,19.0,21.0,24.9,2023
1400000US17031090200,Census Tract 902; Cook County; Illinois,2648,129787.0,162717.0,8.1,9.9,17.6,15.0,27.8,2023
1400000US17031090300,Census Tract 903; Cook County; Illinois,523,117768.0,153049.0,4.4,15.9,26.4,11.5,26.0,2023
1400000US17031100100,Census Tract 1001; Cook County; Illinois,2134,109242.0,118979.0,6.6,5.2,21.5,13.0,21.9,2023
1400000US17031100200,Census Tract 1002; Cook County; Illinois,2830,113767.0,150061.0,11.5,11.6,15.5,16.5,22.6,2023
1400000US17031100300,Census Tract 1003; Cook County; Illinois,2694,74250.0,107054.0,18.4,9.4,12.5,9.9,17.8,2023
1400000US17031100400,Census Tract 1004; Cook County; Illinois,1267,144125.0,150091.0,3.4,5.9,23.4,20.0,26.7,2023
1400000US17031100500,Census Tract 1005; Cook County; Illinois,2338,117583.0,157004.0,12.8,8.2,25.2,9.9,27.4,2023
1400000US17031100600,Census Tract 1006; Cook County; Illinois,1861,84896.0,111721.0,13.5,16.7,14.8,9.4,13.7,2023
1400000US17031100700,Census Tract 1007; Cook County; Illinois,1906,131932.0,138882.0,4.9,10.9,21.4,19.0,22.2,2023
1400000US17031110100,Census Tract 1101; Cook County; Illinois,2325,94141.0,108887.0,11.0,21.0,29.1,8.9,9.5,2023
1400000US17031110200,Census Tract 1102; Cook County; Illinois,1356,66429.0,89514.0,9.4,12.8,22.5,4.4,6.3,2023
1400000US17031110300,Census Tract 1103; Cook County; Illinois,1780,122652.0,127102.0,10.7,7.3,26.0,22.0,12.9,2023
1400000US17031110400,Census Tract 1104; Cook County; Illinois,2057,85825.0,112873.0,18.5,16.5,17.5,9.4,13.5,2023
1400000US17031110501,Census Tract 1105.01; Cook County; Illinois,1960,104848.0,118178.0,9.3,12.5,27.8,11.9,14.1,2023
1400000US17031110502,Census Tract 1105.02; Cook County; Illinois,1513,80762.0,103138.0,18.2,12.3,16.0,9.1,13.4,2023
1400000US17031120100,Census Tract 1201; Cook County; Illinois,1475,157543.0,205414.0,7.2,11.0,17.4,18.3,34.1,2023
1400000US17031120200,Census Tract 1202; Cook County; Illinois,1763,155481.0,177518.0,10.4,8.4,17.6,15.7,35.8,2023
1400000US17031120300,Census Tract 1203; Cook County; Illinois,2551,137043.0,232547.0,7.6,6.8,13.9,11.7,34.1,2023
1400000US17031120400,Census Tract 1204; Cook County; Illinois,1261,117404.0,146857.0,7.9,9.6,31.6,15.1,19.8,2023
1400000US17031130100,Census Tract 1301; Cook County; Illinois,1805,41336.0,80616.0,8.9,10.3,9.1,7.9,12.4,2023
1400000US17031130200,Census Tract 1302; Cook County; Illinois,720,103611.0,124385.0,12.5,17.6,11.7,28.9,10.6,2023
1400000US17031130300,Census Tract 1303; Cook County; Illinois,1844,69857.0,94022.0,22.5,7.0,14.9,11.7,9.8,2023
1400000US17031140100,Census Tract 1401; Cook County; Illinois,1211,92595.0,100779.0,15.3,14.1,20.0,8.9,13.2,2023
1400000US17031140200,Census Tract 1402; Cook County; Illinois,2036,68875.0,81942.0,19.7,12.4,18.5,9.0,4.3,2023
1400000US17031140301,Census Tract 1403.01; Cook County; Illinois,926,71648.0,84497.0,23.0,18.8,16.0,2.5,5.9,2023
1400000US17031140302,Census Tract 1403.02; Cook County; Illinois,1343,75806.0,98550.0,16.5,13.0,16.4,13.8,8.6,2023
1400000US17031140400,Census Tract 1404; Cook County; Illinois,2083,98819.0,132342.0,13.3,10.7,19.6,9.9,20.0,2023
1400000US17031140500,Census Tract 1405; Cook County; Illinois,1388,70598.0,110817.0,14.3,9.4,20.9,1.9,14.3,2023
1400000US17031140601,Census Tract 1406.01; Cook County; Illinois,806,81833.0,108091.0,9.3,10.8,19.5,7.1,14.0,2023
1400000US17031140602,Census Tract 1406.02; Cook County; Illinois,1706,67321.0,83525.0,14.2,14.9,21.2,5.8,4.8,2023
1400000US17031140701,Census Tract 1407.01; Cook County; Illinois,1036,107790.0,110079.0,16.2,7.0,25.0,21.6,7.4,2023
1400000US17031140702,Census Tract 1407.02; Cook County; Illinois,2090,78789.0,115256.0,17.3,7.2,12.6,18.1,13.7,2023
1400000US17031140800,Census Tract 1408; Cook County; Illinois,2669,100250.0,128863.0,12.0,15.7,21.2,10.2,18.8,2023
1400000US17031150200,Census Tract 1502; Cook County; Illinois,2829,94021.0,115982.0,11.0,10.0,19.9,9.5,17.8,2023
1400000US17031150300,Census Tract 1503; Cook County; Illinois,3206,88125.0,115955.0,17.4,22.0,19.3,10.2,12.4,2023
1400000US17031150401,Census Tract 1504.01; Cook County; Illinois,1794,93616.0,107867.0,16.2,12.4,18.9,12.0,15.9,2023
1400000US17031150402,Census Tract 1504.02; Cook County; Illinois,1355,102094.0,119061.0,15.1,6.9,21.8,14.8,18.2,2023
1400000US17031150501,Census Tract 1505.01; Cook County; Illinois,1523,126806.0,136489.0,6.6,9.8,17.5,14.0,28.7,2023
1400000US17031150502,Census Tract 1505.02; Cook County; Illinois,1525,69869.0,100615.0,20.2,7.5,13.5,13.4,14.0,2023
1400000US17031150600,Census Tract 1506; Cook County; Illinois,1414,95045.0,108194.0,13.2,16.3,16.6,10.7,14.9,2023
1400000US17031150700,Census Tract 1507; Cook County; Illinois,1423,108385.0,122331.0,8.4,12.0,23.8,15.7,15.1,2023
1400000US17031150800,Census Tract 1508; Cook County; Illinois,1709,79044.0,102952.0,12.1,14.5,15.4,11.6,12.3,2023
1400000US17031151001,Census Tract 1510.01; Cook County; Illinois,887,91992.0,97583.0,6.4,15.9,26.5,9.0,8.2,2023
1400000US17031151002,Census Tract 1510.02; Cook County; Illinois,1648,78851.0,99314.0,15.9,12.3,24.2,7.8,7.0,2023
1400000US17031151100,Census Tract 1511; Cook County; Illinois,1850,76864.0,101598.0,6.3,13.4,16.8,7.8,14.2,2023
1400000US17031151200,Census Tract 1512; Cook County; Illinois,1303,92201.0,94748.0,7.5,18.4,22.5,14.7,3.8,2023
1400000US17031160100,Census Tract 1601; Cook County; Illinois,999,111602.0,130798.0,8.2,5.0,20.9,14.3,21.8,2023
1400000US17031160200,Census Tract 1602; Cook County; Illinois,1321,128288.0,165903.0,5.6,11.6,21.7,13.3,28.2,2023
1400000US17031160300,Census Tract 1603; Cook County; Illinois,1792,76083.0,100528.0,14.2,12.2,19.1,8.0,11.4,2023
1400000US17031160400,Census Tract 1604; Cook County; Illinois,2138,72593.0,97443.0,17.9,9.6,19.5,7.4,12.3,2023
1400000US17031160501,Census Tract 1605.01; Cook County; Illinois,1410,76514.0,100472.0,14.4,12.1,20.5,10.1,10.4,2023
1400000US17031160502,Census Tract 1605.02; Cook County; Illinois,1560,85500.0,121691.0,10.4,9.2,14.7,13.3,20.6,2023
1400000US17031160601,Census Tract 1606.01; Cook County; Illinois,1522,74310.0,101146.0,24.7,9.1,14.5,11.9,12.9,2023
1400000US17031160602,Census Tract 1606.02; Cook County; Illinois,1578,96324.0,134112.0,13.3,19.3,18.8,13.0,12.4,2023
1400000US17031160700,Census Tract 1607; Cook County; Illinois,2532,89531.0,119274.0,18.5,8.2,26.4,13.3,9.9,2023
1400000US17031160800,Census Tract 1608; Cook County; Illinois,1878,83148.0,95391.0,13.5,20.1,13.7,8.3,9.8,2023
1400000US17031160900,Census Tract 1609; Cook County; Illinois,1037,116063.0,142402.0,19.3,3.7,18.1,14.9,23.1,2023
1400000US17031161000,Census Tract 1610; Cook County; Illinois,823,113287.0,177723.0,6.4,19.0,26.0,11.5,22.5,2023
1400000US17031161100,Census Tract 1611; Cook County; Illinois,750,153750.0,206693.0,9.9,14.0,13.7,13.3,37.6,2023
1400000US17031161200,Census Tract 1612; Cook County; Illinois,1089,76797.0,105303.0,13.8,9.9,12.3,16.0,12.9,2023
1400000US17031161300,Census Tract 1613; Cook County; Illinois,1577,58425.0,81691.0,27.1,7.5,12.2,6.0,8.6,2023
1400000US17031170100,Census Tract 1701; Cook County; Illinois,1085,41699.0,63655.0,9.0,8.8,18.2,4.6,4.2,2023
1400000US17031170200,Census Tract 1702; Cook County; Illinois,1293,90625.0,105910.0,16.6,4.5,23.4,16.4,9.6,2023
1400000US17031170300,Census Tract 1703; Cook County; Illinois,1838,95328.0,122701.0,18.8,15.1,14.8,12.5,18.0,2023
1400000US17031170400,Census Tract 1704; Cook County; Illinois,1609,105524.0,114586.0,18.0,12.9,32.8,3.3,17.8,2023
1400000US17031170500,Census Tract 1705; Cook County; Illinois,2076,85395.0,106677.0,21.8,9.3,20.5,11.5,13.7,2023
1400000US17031170600,Census Tract 1706; Cook County; Illinois,965,78187.0,107432.0,17.8,14.8,17.0,9.1,11.3,2023
1400000US17031170700,Census Tract 1707; Cook County; Illinois,1153,82284.0,87846.0,7.9,20.0,20.2,6.5,8.0,2023
1400000US17031170800,Census Tract 1708; Cook County; Illinois,1498,71897.0,111024.0,16.2,6.9,15.5,13.5,12.6,2023
1400000US17031170900,Census Tract 1709; Cook County; Illinois,638,61771.0,77274.0,26.8,9.6,19.9,4.5,6.0,2023
1400000US17031171000,Census Tract 1710; Cook County; Illinois,2697,82790.0,99316.0,10.9,22.5,17.8,13.6,5.6,2023
1400000US17031171100,Census Tract 1711; Cook County; Illinois,1343,94830.0,105543.0,17.1,11.5,17.8,22.2,7.2,2023
1400000US17031180100,Census Tract 1801; Cook County; Illinois,2289,97301.0,121815.0,12.1,10.5,25.3,13.0,11.6,2023
1400000US17031190100,Census Tract 1901; Cook County; Illinois,857,53717.0,73532.0,15.4,16.3,11.8,4.1,7.1,2023
1400000US17031190200,Census Tract 1902; Cook County; Illinois,1623,82551.0,101832.0,8.3,19.6,21.3,7.1,11.0,2023
1400000US17031190300,Census Tract 1903; Cook County; Illinois,2051,68281.0,85607.0,17.5,13.9,16.4,9.8,7.0,2023
1400000US17031190401,Census Tract 1904.01; Cook County; Illinois,1292,104231.0,118608.0,8.0,11.1,32.7,2.2,18.1,2023
1400000US17031190402,Census Tract 1904.02; Cook County; Illinois,1791,60316.0,74321.0,19.9,16.4,11.6,2.8,4.8,2023
1400000US17031190601,Census Tract 1906.01; Cook County; Illinois,1001,73607.0,94501.0,16.9,8.7,15.4,17.1,6.9,2023
1400000US17031190602,Census Tract 1906.02; Cook County; Illinois,1581,73315.0,82903.0,15.1,19.5,17.9,6.5,5.1,2023
1400000US17031190701,Census Tract 1907.01; Cook County; Illinois,889,67868.0,79822.0,11.1,15.2,20.0,9.2,3.0,2023
1400000US17031190702,Census Tract 1907.02; Cook County; Illinois,1501,65551.0,67386.0,20.9,19.5,14.5,5.0,0.0,2023
1400000US17031190800,Census Tract 1908; Cook County; Illinois,1907,56311.0,71906.0,11.3,13.8,17.0,9.6,2.1,2023
1400000US17031190900,Census Tract 1909; Cook County; Illinois,611,64375.0,71431.0,13.1,19.1,12.6,10.1,0.8,2023
1400000US17031191000,Census Tract 1910; Cook County; Illinois,731,66632.0,75488.0,20.2,12.9,14.1,8.9,5.3,2023
1400000US17031191100,Census Tract 1911; Cook County; Illinois,1898,53683.0,68443.0,17.7,16.4,9.0,6.7,3.0,2023
1400000US17031191200,Census Tract 1912; Cook County; Illinois,1077,64688.0,72849.0,12.4,21.3,14.8,5.0,3.8,2023
1400000US17031191301,Census Tract 1913.01; Cook County; Illinois,1587,65240.0,82651.0,16.5,8.0,20.3,7.3,8.8,2023
1400000US17031191302,Census Tract 1913.02; Cook County; Illinois,1180,58208.0,87850.0,15.8,16.9,5.8,10.3,7.6,2023
1400000US17031200100,Census Tract 2001; Cook County; Illinois,1297,72417.0,91704.0,20.5,12.8,20.3,10.5,6.4,2023
1400000US17031200200,Census Tract 2002; Cook County; Illinois,1728,65599.0,76396.0,22.7,11.4,20.1,1.6,6.7,2023
1400000US17031200300,Census Tract 2003; Cook County; Illinois,721,39740.0,72405.0,10.4,6.4,16.2,7.6,3.6,2023
1400000US17031200401,Census Tract 2004.01; Cook County; Illinois,931,73384.0,96669.0,21.2,7.3,16.1,11.4,12.4,2023
1400000US17031200402,Census Tract 2004.02; Cook County; Illinois,1340,77091.0,91065.0,20.3,23.4,11.6,10.1,8.3,2023
1400000US17031210100,Census Tract 2101; Cook County; Illinois,1758,115705.0,161798.0,10.1,14.8,21.5,10.0,30.5,2023
1400000US17031210400,Census Tract 2104; Cook County; Illinois,967,64665.0,81931.0,15.6,16.4,12.6,5.4,9.2,2023
1400000US17031210501,Census Tract 2105.01; Cook County; Illinois,1376,74886.0,89120.0,13.4,16.8,13.4,8.8,11.0,2023
1400000US17031210502,Census Tract 2105.02; Cook County; Illinois,1516,79857.0,104163.0,20.0,19.8,15.6,8.0,12.7,2023
1400000US17031210601,Census Tract 2106.01; Cook County; Illinois,1142,90357.0,118441.0,17.9,13.4,11.5,9.5,20.4,2023
1400000US17031210602,Census Tract 2106.02; Cook County; Illinois,1682,93589.0,110612.0,10.7,18.1,21.8,15.2,10.3,2023
1400000US17031210700,Census Tract 2107; Cook County; Illinois,1560,100151.0,118884.0,19.1,5.8,32.1,5.3,13.3,2023
1400000US17031210800,Census Tract 2108; Cook County; Illinois,435,92375.0,106581.0,20.7,7.1,26.7,12.9,9.4,2023
