geo_id,tract_name,population,median_age,under_18_pct,age_65_plus_pct,white_pct,black_pct,asian_pct,hispanic_pct,year
1400000US17031802605,"Census Tract 8026.05, Cook County, Illinois",7003,47.1,1008,1952,5188,32,1523,7003,2021
1400000US17031802607,"Census Tract 8026.07, Cook County, Illinois",1255,43.0,350,252,1090,0,34,1255,2021
1400000US17031802608,"Census Tract 8026.08, Cook County, Illinois",6163,49.1,1151,1732,5032,280,443,6163,2021
1400000US17031802609,"Census Tract 8026.09, Cook County, Illinois",6542,34.3,1428,500,2448,22,1060,6542,2021
1400000US17031802610,"Census Tract 8026.10, Cook County, Illinois",2026,48.5,315,517,1424,30,484,2026,2021
1400000US17031802701,"Census Tract 8027.01, Cook County, Illinois",6601,41.4,1419,1334,3741,186,1236,6601,2021
1400000US17031802702,"Census Tract 8027.02, Cook County, Illinois",4928,53.1,935,1609,3057,84,1400,4928,2021
1400000US17031802801,"Census Tract 8028.01, Cook County, Illinois",4665,43.3,1127,700,3618,31,420,4665,2021
1400000US17031802802,"Census Tract 8028.02, Cook County, Illinois",6798,37.8,2000,922,5103,46,840,6798,2021
1400000US17031802900,"Census Tract 8029, Cook County, Illinois",6150,44.5,1806,1234,5209,0,202,6150,2021
1400000US17031803005,"Census Tract 8030.05, Cook County, Illinois",2716,46.3,639,497,2141,31,110,2716,2021
1400000US17031803007,"Census Tract 8030.07, Cook County, Illinois",5309,43.3,1187,1301,4013,104,568,5309,2021
1400000US17031803008,"Census Tract 8030.08, Cook County, Illinois",4850,43.4,1127,967,3340,125,869,4850,2021
1400000US17031803010,"Census Tract 8030.10, Cook County, Illinois",4902,41.0,1139,737,3043,58,611,4902,2021
1400000US17031803012,"Census Tract 8030.12, Cook County, Illinois",2113,41.9,363,411,1470,43,165,2113,2021
1400000US17031803013,"Census Tract 8030.13, Cook County, Illinois",5676,46.5,1240,1041,4523,22,234,5676,2021
1400000US17031803014,"Census Tract 8030.14, Cook County, Illinois",3337,40.1,702,535,2157,25,254,3337,2021
1400000US17031803015,"Census Tract 8030.15, Cook County, Illinois",4528,51.8,678,1251,3489,190,353,4528,2021
1400000US17031803016,"Census Tract 8030.16, Cook County, Illinois",2622,34.9,723,273,1101,122,1244,2622,2021
1400000US17031803017,"Census Tract 8030.17, Cook County, Illinois",5948,37.8,1312,913,4059,50,572,5948,2021
1400000US17031803100,"Census Tract 8031, Cook County, Illinois",3433,40.5,1037,538,2864,23,127,3433,2021
1400000US17031803200,"Census Tract 8032, Cook County, Illinois",5154,46.2,1062,1572,4443,5,248,5154,2021
1400000US17031803300,"Census Tract 8033, Cook County, Illinois",5905,43.7,999,878,4644,126,492,5905,2021
1400000US17031803400,"Census Tract 8034, Cook County, Illinois",6783,38.9,2110,1080,5353,469,304,6783,2021
1400000US17031803500,"Census Tract 8035, Cook County, Illinois",5640,46.0,1310,1075,5133,25,196,5640,2021
1400000US17031803603,"Census Tract 8036.03, Cook County, Illinois",6445,45.9,1700,1324,4492,56,1514,6445,2021
1400000US17031803604,"Census Tract 8036.04, Cook County, Illinois",4365,46.3,883,910,2853,66,661,4365,2021
1400000US17031803605,"Census Tract 8036.05, Cook County, Illinois",6632,43.5,1340,1217,4591,496,747,6632,2021
1400000US17031803607,"Census Tract 8036.07, Cook County, Illinois",4377,38.1,1020,709,3610,31,207,4377,2021
1400000US17031803608,"Census Tract 8036.08, Cook County, Illinois",7558,38.5,1718,1088,5290,574,560,7558,2021
1400000US17031803611,"Census Tract 8036.11, Cook County, Illinois",6245,32.6,1540,601,2062,446,571,6245,2021
1400000US17031803612,"Census Tract 8036.12, Cook County, Illinois",3652,29.9,1087,188,1284,286,332,3652,2021
1400000US17031803613,"Census Tract 8036.13, Cook County, Illinois",3993,30.0,1729,209,355,92,159,3993,2021
1400000US17031803614,"Census Tract 8036.14, Cook County, Illinois",4542,28.7,1340,253,1376,115,474,4542,2021
1400000US17031803615,"Census Tract 8036.15, Cook County, Illinois",2386,34.2,665,147,1223,49,543,2386,2021
1400000US17031803616,"Census Tract 8036.16, Cook County, Illinois",4970,31.9,1261,510,3407,292,449,4970,2021
1400000US17031803701,"Census Tract 8037.01, Cook County, Illinois",2693,41.8,420,352,1896,37,275,2693,2021
1400000US17031803702,"Census Tract 8037.02, Cook County, Illinois",6371,42.1,1628,1078,4756,320,779,6371,2021
1400000US17031803800,"Census Tract 8038, Cook County, Illinois",4378,42.7,912,704,3519,49,349,4378,2021
1400000US17031803901,"Census Tract 8039.01, Cook County, Illinois",3736,47.2,639,898,2855,105,427,3736,2021
1400000US17031803902,"Census Tract 8039.02, Cook County, Illinois",3570,39.5,741,497,2380,29,75,3570,2021
1400000US17031804000,"Census Tract 8040, Cook County, Illinois",4832,45.9,849,880,3512,15,116,4832,2021
1400000US17031804102,"Census Tract 8041.02, Cook County, Illinois",6839,48.2,1673,1573,5272,140,1036,6839,2021
1400000US17031804104,"Census Tract 8041.04, Cook County, Illinois",5151,42.4,1355,925,3195,18,1435,5151,2021
1400000US17031804105,"Census Tract 8041.05, Cook County, Illinois",4173,46.6,940,749,3068,116,549,4173,2021
1400000US17031804106,"Census Tract 8041.06, Cook County, Illinois",7361,45.0,1839,1054,4808,14,2030,7361,2021
1400000US17031804108,"Census Tract 8041.08, Cook County, Illinois",4577,31.9,899,114,1470,408,1965,4577,2021
1400000US17031804109,"Census Tract 8041.09, Cook County, Illinois",3284,40.5,839,713,2634,54,265,3284,2021
1400000US17031804202,"Census Tract 8042.02, Cook County, Illinois",7815,47.4,1960,1776,4807,8,2628,7815,2021
1400000US17031804203,"Census Tract 8042.03, Cook County, Illinois",3096,48.9,850,605,1850,0,1130,3096,2021
1400000US17031804204,"Census Tract 8042.04, Cook County, Illinois",5507,45.2,1671,1223,3920,159,947,5507,2021
1400000US17031804305,"Census Tract 8043.05, Cook County, Illinois",7627,39.1,1497,889,2946,607,567,7627,2021
1400000US17031804306,"Census Tract 8043.06, Cook County, Illinois",6114,36.0,1615,1004,2120,127,531,6114,2021
1400000US17031804308,"Census Tract 8043.08, Cook County, Illinois",5200,38.1,1275,732,2514,268,772,5200,2021
1400000US17031804309,"Census Tract 8043.09, Cook County, Illinois",3056,34.6,801,264,1125,248,262,3056,2021
1400000US17031804312,"Census Tract 8043.12, Cook County, Illinois",1783,52.9,206,463,957,0,791,1783,2021
1400000US17031804313,"Census Tract 8043.13, Cook County, Illinois",6729,33.8,1990,782,2367,505,1248,6729,2021
1400000US17031804314,"Census Tract 8043.14, Cook County, Illinois",1375,48.2,238,234,968,0,202,1375,2021
1400000US17031804315,"Census Tract 8043.15, Cook County, Illinois",2665,38.0,672,454,1437,0,414,2665,2021
1400000US17031804316,"Census Tract 8043.16, Cook County, Illinois",4926,38.4,1012,655,2516,8,1045,4926,2021
1400000US17031804403,"Census Tract 8044.03, Cook County, Illinois",6505,41.1,1480,757,2801,139,691,6505,2021
1400000US17031804404,"Census Tract 8044.04, Cook County, Illinois",5847,32.6,1622,552,1515,133,254,5847,2021
1400000US17031804405,"Census Tract 8044.05, Cook County, Illinois",3454,26.8,947,253,423,475,307,3454,2021
1400000US17031804406,"Census Tract 8044.06, Cook County, Illinois",5960,33.2,1615,711,1435,453,518,5960,2021
1400000US17031804505,"Census Tract 8045.05, Cook County, Illinois",3422,40.3,694,536,2127,88,281,3422,2021
1400000US17031804506,"Census Tract 8045.06, Cook County, Illinois",5144,48.9,1035,1167,3206,106,860,5144,2021
1400000US17031804508,"Census Tract 8045.08, Cook County, Illinois",2368,32.3,629,217,670,198,315,2368,2021
1400000US17031804509,"Census Tract 8045.09, Cook County, Illinois",6710,32.7,2185,631,1482,196,548,6710,2021
1400000US17031804510,"Census Tract 8045.10, Cook County, Illinois",5337,32.9,1539,473,916,293,300,5337,2021
1400000US17031804511,"Census Tract 8045.11, Cook County, Illinois",2291,31.7,703,135,312,190,399,2291,2021
1400000US17031804512,"Census Tract 8045.12, Cook County, Illinois",3638,42.1,749,493,1848,376,1084,3638,2021
1400000US17031804513,"Census Tract 8045.13, Cook County, Illinois",4033,46.1,787,525,2258,383,877,4033,2021
1400000US17031804514,"Census Tract 8045.14, Cook County, Illinois",5637,36.8,1640,1088,2604,97,1942,5637,2021
1400000US17031804603,"Census Tract 8046.03, Cook County, Illinois",6345,32.1,1319,447,2377,708,1527,6345,2021
1400000US17031804606,"Census Tract 8046.06, Cook County, Illinois",6435,50.2,1269,1450,4704,64,1238,6435,2021
1400000US17031804607,"Census Tract 8046.07, Cook County, Illinois",7701,40.7,1888,1319,4992,94,1544,7701,2021
1400000US17031804608,"Census Tract 8046.08, Cook County, Illinois",3536,42.3,752,545,1836,65,1135,3536,2021
1400000US17031804609,"Census Tract 8046.09, Cook County, Illinois",6010,41.7,1419,979,2762,159,2577,6010,2021
1400000US17031804610,"Census Tract 8046.10, Cook County, Illinois",2548,41.7,467,440,1759,17,492,2548,2021
1400000US17031804611,"Census Tract 8046.11, Cook County, Illinois",4135,48.3,771,937,2887,55,699,4135,2021
1400000US17031804701,"Census Tract 8047.01, Cook County, Illinois",6202,35.7,1420,926,2250,839,1465,6202,2021
1400000US17031804705,"Census Tract 8047.05, Cook County, Illinois",4737,36.0,1245,629,2124,486,1067,4737,2021
1400000US17031804706,"Census Tract 8047.06, Cook County, Illinois",2320,40.5,559,419,1341,13,423,2320,2021
1400000US17031804709,"Census Tract 8047.09, Cook County, Illinois",7930,36.5,1723,1077,3282,153,1929,7930,2021
1400000US17031804710,"Census Tract 8047.10, Cook County, Illinois",3786,44.4,641,602,2563,153,647,3786,2021
1400000US17031804711,"Census Tract 8047.11, Cook County, Illinois",8274,30.9,2480,734,3364,1242,1881,8274,2021
1400000US17031804712,"Census Tract 8047.12, Cook County, Illinois",5531,35.3,1605,825,3088,899,1019,5531,2021
1400000US17031804713,"Census Tract 8047.13, Cook County, Illinois",5064,33.5,906,287,2090,264,2215,5064,2021
1400000US17031804714,"Census Tract 8047.14, Cook County, Illinois",3129,39.5,597,609,2117,0,627,3129,2021
1400000US17031804715,"Census Tract 8047.15, Cook County, Illinois",3838,34.9,1015,426,688,67,1543,3838,2021
1400000US17031804716,"Census Tract 8047.16, Cook County, Illinois",4657,41.4,1007,633,1953,96,1783,4657,2021
1400000US17031804803,"Census Tract 8048.03, Cook County, Illinois",5568,35.8,1590,615,3165,274,875,5568,2021
1400000US17031804804,"Census Tract 8048.04, Cook County, Illinois",5950,39.1,1041,997,3264,409,913,5950,2021
1400000US17031804805,"Census Tract 8048.05, Cook County, Illinois",7230,42.0,1628,1346,4397,72,1270,7230,2021
1400000US17031804806,"Census Tract 8048.06, Cook County, Illinois",3546,31.9,1194,326,1480,409,334,3546,2021
1400000US17031804807,"Census Tract 8048.07, Cook County, Illinois",5615,39.5,1601,921,3372,69,472,5615,2021
1400000US17031804808,"Census Tract 8048.08, Cook County, Illinois",2702,43.6,549,571,1667,76,227,2702,2021
1400000US17031804809,"Census Tract 8048.09, Cook County, Illinois",4664,44.4,1187,865,3789,74,595,4664,2021
1400000US17031804810,"Census Tract 8048.10, Cook County, Illinois",6830,44.2,1465,1515,4534,413,839,6830,2021
1400000US17031804901,"Census Tract 8049.01, Cook County, Illinois",6397,41.1,1770,879,5546,135,334,6397,2021
1400000US17031804902,"Census Tract 8049.02, Cook County, Illinois",6321,46.1,1202,1515,4312,51,975,6321,2021
1400000US17031805001,"Census Tract 8050.01, Cook County, Illinois",4945,43.1,1110,1041,4482,0,96,4945,2021
1400000US17031805002,"Census Tract 8050.02, Cook County, Illinois",7075,40.1,1314,1093,3546,151,1059,7075,2021
1400000US17031805105,"Census Tract 8051.05, Cook County, Illinois",7336,34.2,1730,954,2441,332,792,7336,2021
1400000US17031805106,"Census Tract 8051.06, Cook County, Illinois",2864,48.5,538,762,2360,8,128,2864,2021
1400000US17031805107,"Census Tract 8051.07, Cook County, Illinois",6574,33.6,1598,457,1738,691,1530,6574,2021
1400000US17031805108,"Census Tract 8051.08, Cook County, Illinois",6625,37.6,1434,577,2592,664,1220,6625,2021
1400000US17031805109,"Census Tract 8051.09, Cook County, Illinois",4695,44.4,1303,984,3207,24,323,4695,2021
1400000US17031805110,"Census Tract 8051.10, Cook County, Illinois",4498,48.9,810,1189,3870,0,116,4498,2021
1400000US17031805111,"Census Tract 8051.11, Cook County, Illinois",7939,31.9,2204,759,3243,636,1361,7939,2021
1400000US17031805112,"Census Tract 8051.12, Cook County, Illinois",3141,44.9,597,653,1511,17,1037,3141,2021
1400000US17031805201,"Census Tract 8052.01, Cook County, Illinois",3965,47.4,758,1075,2494,85,1161,3965,2021
1400000US17031805202,"Census Tract 8052.02, Cook County, Illinois",3950,41.4,906,723,2326,149,1037,3950,2021
1400000US17031805301,"Census Tract 8053.01, Cook County, Illinois",3073,42.5,663,563,1774,0,972,3073,2021
1400000US17031805302,"Census Tract 8053.02, Cook County, Illinois",4050,43.5,811,934,2568,22,1174,4050,2021
1400000US17031805401,"Census Tract 8054.01, Cook County, Illinois",4784,43.1,880,813,3275,85,595,4784,2021
1400000US17031805402,"Census Tract 8054.02, Cook County, Illinois",4768,45.7,1012,1009,3769,72,530,4768,2021
1400000US17031805501,"Census Tract 8055.01, Cook County, Illinois",3606,49.3,665,808,2828,112,135,3606,2021
1400000US17031805502,"Census Tract 8055.02, Cook County, Illinois",4380,44.9,1150,957,4068,10,89,4380,2021
1400000US17031805600,"Census Tract 8056, Cook County, Illinois",4798,41.6,1387,835,4409,55,155,4798,2021
1400000US17031805701,"Census Tract 8057.01, Cook County, Illinois",5307,44.5,1410,924,4647,49,142,5307,2021
1400000US17031805702,"Census Tract 8057.02, Cook County, Illinois",2031,40.7,492,384,1832,0,73,2031,2021
1400000US17031805801,"Census Tract 8058.01, Cook County, Illinois",2412,52.2,441,625,1948,0,170,2412,2021
1400000US17031805802,"Census Tract 8058.02, Cook County, Illinois",5412,42.7,1561,816,4952,42,168,5412,2021
1400000US17031805901,"Census Tract 8059.01, Cook County, Illinois",4440,49.8,667,1259,2833,93,607,4440,2021
1400000US17031805902,"Census Tract 8059.02, Cook County, Illinois",6159,47.0,1132,1232,4369,74,968,6159,2021
1400000US17031806001,"Census Tract 8060.01, Cook County, Illinois",5621,47.2,797,932,2632,160,1815,5621,2021
1400000US17031806002,"Census Tract 8060.02, Cook County, Illinois",7078,40.9,1674,1039,3055,477,2719,7078,2021
1400000US17031806004,"Census Tract 8060.04, Cook County, Illinois",9119,42.9,1749,1379,4512,84,2243,9119,2021
1400000US17031806005,"Census Tract 8060.05, Cook County, Illinois",2918,42.0,517,605,337,41,1607,2918,2021
1400000US17031806006,"Census Tract 8060.06, Cook County, Illinois",4722,46.6,786,1317,2306,30,1632,4722,2021
1400000US17031806102,"Census Tract 8061.02, Cook County, Illinois",4076,41.9,855,779,2579,187,625,4076,2021
1400000US17031806103,"Census Tract 8061.03, Cook County, Illinois",5414,42.5,1011,1272,3394,53,857,5414,2021
1400000US17031806104,"Census Tract 8061.04, Cook County, Illinois",4274,46.9,643,807,1775,815,1008,4274,2021
1400000US17031806201,"Census Tract 8062.01, Cook County, Illinois",4767,36.8,1146,803,2829,216,699,4767,2021
1400000US17031806202,"Census Tract 8062.02, Cook County, Illinois",5191,48.8,903,1068,3471,222,288,5191,2021
1400000US17031806300,"Census Tract 8063, Cook County, Illinois",4490,43.3,976,715,3120,93,136,4490,2021
1400000US17031806400,"Census Tract 8064, Cook County, Illinois",2322,40.3,560,404,1576,0,155,2322,2021
1400000US17031806501,"Census Tract 8065.01, Cook County, Illinois",2422,42.8,534,392,731,110,264,2422,2021
1400000US17031806502,"Census Tract 8065.02, Cook County, Illinois",4144,42.2,848,605,2163,155,389,4144,2021
1400000US17031806600,"Census Tract 8066, Cook County, Illinois",3459,45.3,639,558,2194,10,350,3459,2021
1400000US17031806700,"Census Tract 8067, Cook County, Illinois",4334,46.4,1052,1073,2922,336,685,4334,2021
1400000US17031806801,"Census Tract 8068.01, Cook County, Illinois",4421,50.2,850,1257,2712,238,942,4421,2021
1400000US17031806802,"Census Tract 8068.02, Cook County, Illinois",3239,39.7,890,577,1501,303,692,3239,2021
1400000US17031806900,"Census Tract 8069, Cook County, Illinois",5742,48.7,1209,1421,2460,189,1573,5742,2021
1400000US17031807000,"Census Tract 8070, Cook County, Illinois",5347,41.6,1015,850,2413,976,1298,5347,2021
1400000US17031807100,"Census Tract 8071, Cook County, Illinois",3906,37.5,1334,736,2656,385,381,3906,2021
1400000US17031807200,"Census Tract 8072, Cook County, Illinois",5850,43.1,1398,1140,2782,720,1497,5850,2021
1400000US17031807300,"Census Tract 8073, Cook County, Illinois",8229,41.0,1939,1374,2777,640,3002,8229,2021
1400000US17031807400,"Census Tract 8074, Cook County, Illinois",6952,40.2,1970,1207,3367,946,1544,6952,2021
1400000US17031807500,"Census Tract 8075, Cook County, Illinois",3598,44.7,781,746,1720,139,1233,3598,2021
1400000US17031807600,"Census Tract 8076, Cook County, Illinois",6373,45.4,982,1211,3048,270,1954,6373,2021
1400000US17031807700,"Census Tract 8077, Cook County, Illinois",5952,42.9,1395,1223,2878,500,1844,5952,2021
1400000US17031807800,"Census Tract 8078, Cook County, Illinois",2706,41.1,710,530,1717,26,685,2706,2021
1400000US17031807900,"Census Tract 8079, Cook County, Illinois",4150,46.1,896,1274,2908,90,789,4150,2021
1400000US17031808001,"Census Tract 8080.01, Cook County, Illinois",3915,47.1,799,1003,2270,62,1074,3915,2021
1400000US17031808002,"Census Tract 8080.02, Cook County, Illinois",5293,44.5,1243,1518,3172,36,1543,5293,2021
1400000US17031808100,"Census Tract 8081, Cook County, Illinois",3892,65.7,340,2017,3067,214,418,3892,2021
1400000US17031808200,"Census Tract 8082, Cook County, Illinois",5889,41.5,1392,996,3346,152,1560,5889,2021
1400000US17031808301,"Census Tract 8083.01, Cook County, Illinois",5940,49.2,901,1929,3264,20,2227,5940,2021
1400000US17031808302,"Census Tract 8083.02, Cook County, Illinois",4836,47.2,891,1319,2416,105,1859,4836,2021
1400000US17031808400,"Census Tract 8084, Cook County, Illinois",4305,49.7,849,1032,2473,29,1254,4305,2021
1400000US17031808500,"Census Tract 8085, Cook County, Illinois",4489,41.6,1132,786,2970,60,943,4489,2021
1400000US17031808600,"Census Tract 8086, Cook County, Illinois",2272,44.6,599,376,1789,23,264,2272,2021
1400000US17031808702,"Census Tract 8087.02, Cook County, Illinois",5519,20.2,121,153,3528,369,962,5519,2021
1400000US17031808800,"Census Tract 8088, Cook County, Illinois",3955,45.3,684,759,3148,87,347,3955,2021
1400000US17031808900,"Census Tract 8089, Cook County, Illinois",4245,48.5,1083,1065,3718,9,184,4245,2021
1400000US17031809000,"Census Tract 8090, Cook County, Illinois",3973,47.9,1037,1172,3416,194,42,3973,2021
1400000US17031809100,"Census Tract 8091, Cook County, Illinois",3264,47.3,723,737,2788,138,107,3264,2021
1400000US17031809200,"Census Tract 8092, Cook County, Illinois",4578,35.1,1403,557,565,2747,210,4578,2021
1400000US17031809300,"Census Tract 8093, Cook County, Illinois",4852,23.7,531,749,2680,389,826,4852,2021
1400000US17031809401,"Census Tract 8094.01, Cook County, Illinois",2831,50.7,343,932,2062,66,237,2831,2021
1400000US17031809402,"Census Tract 8094.02, Cook County, Illinois",2807,28.6,168,512,1687,132,602,2807,2021
1400000US17031809500,"Census Tract 8095, Cook County, Illinois",4211,28.7,572,760,2598,341,869,4211,2021
1400000US17031809600,"Census Tract 8096, Cook County, Illinois",3426,43.4,814,714,1079,1191,124,3426,2021
1400000US17031809700,"Census Tract 8097, Cook County, Illinois",4020,43.4,1033,657,1783,963,248,4020,2021
1400000US17031809800,"Census Tract 8098, Cook County, Illinois",2825,40.2,627,297,1850,385,216,2825,2021
1400000US17031809900,"Census Tract 8099, Cook County, Illinois",2781,40.3,616,443,2103,77,273,2781,2021
1400000US17031810000,"Census Tract 8100, Cook County, Illinois",5602,40.8,933,722,4454,144,431,5602,2021
1400000US17031810100,"Census Tract 8101, Cook County, Illinois",4789,40.1,920,518,2925,572,394,4789,2021
1400000US17031810200,"Census Tract 8102, Cook County, Illinois",6588,38.1,1387,1011,2276,2531,525,6588,2021
1400000US17031810301,"Census Tract 8103.01, Cook County, Illinois",4799,38.3,1059,656,1475,1109,283,4799,2021
1400000US17031810302,"Census Tract 8103.02, Cook County, Illinois",3389,42.6,954,474,1754,919,170,3389,2021
1400000US17031810400,"Census Tract 8104, Cook County, Illinois",5759,45.4,1123,1119,5221,65,156,5759,2021
1400000US17031810501,"Census Tract 8105.01, Cook County, Illinois",5163,48.3,931,1415,4433,33,175,5163,2021
1400000US17031810502,"Census Tract 8105.02, Cook County, Illinois",6193,46.0,1123,1099,4874,128,296,6193,2021
1400000US17031810600,"Census Tract 8106, Cook County, Illinois",4747,36.8,1261,645,2992,69,547,4747,2021
1400000US17031810701,"Census Tract 8107.01, Cook County, Illinois",4473,40.7,884,617,2722,0,197,4473,2021
1400000US17031810702,"Census Tract 8107.02, Cook County, Illinois",4253,41.6,828,706,2097,99,182,4253,2021
1400000US17031810800,"Census Tract 8108, Cook County, Illinois",5440,37.8,1286,729,2690,46,307,5440,2021
1400000US17031810900,"Census Tract 8109, Cook County, Illinois",6114,36.2,1425,844,3035,295,220,6114,2021
1400000US17031811000,"Census Tract 8110, Cook County, Illinois",4237,48.0,756,871,3139,18,155,4237,2021
1400000US17031811100,"Census Tract 8111, Cook County, Illinois",6964,34.9,1830,1045,4653,5,0,6964,2021
1400000US17031811200,"Census Tract 8112, Cook County, Illinois",5037,38.1,1172,558,2687,0,155,5037,2021
1400000US17031811301,"Census Tract 8113.01, Cook County, Illinois",4467,35.6,1222,509,1321,112,54,4467,2021
1400000US17031811302,"Census Tract 8113.02, Cook County, Illinois",4212,32.4,1195,545,594,232,48,4212,2021
1400000US17031811401,"Census Tract 8114.01, Cook County, Illinois",5059,41.6,934,617,1781,13,288,5059,2021
1400000US17031811402,"Census Tract 8114.02, Cook County, Illinois",3869,39.7,855,627,1534,0,111,3869,2021
1400000US17031811500,"Census Tract 8115, Cook County, Illinois",6549,35.5,1710,884,3423,0,99,6549,2021
1400000US17031811600,"Census Tract 8116, Cook County, Illinois",6097,38.8,1596,713,3461,98,691,6097,2021
1400000US17031811701,"Census Tract 8117.01, Cook County, Illinois",3699,28.5,1249,254,690,75,75,3699,2021
1400000US17031811702,"Census Tract 8117.02, Cook County, Illinois",5417,33.8,1418,585,1864,148,183,5417,2021
1400000US17031811800,"Census Tract 8118, Cook County, Illinois",5448,41.0,1164,1003,1966,127,75,5448,2021
1400000US17031811900,"Census Tract 8119, Cook County, Illinois",6283,36.2,1375,892,4756,362,360,6283,2021
1400000US17031812000,"Census Tract 8120, Cook County, Illinois",5459,43.9,1441,1164,4794,74,178,5459,2021
1400000US17031812100,"Census Tract 8121, Cook County, Illinois",4656,37.9,1384,561,2613,1143,121,4656,2021
1400000US17031812200,"Census Tract 8122, Cook County, Illinois",3916,43.1,1140,663,2814,488,77,3916,2021
1400000US17031812301,"Census Tract 8123.01, Cook County, Illinois",4902,42.9,429,1353,2915,690,426,4902,2021
1400000US17031812302,"Census Tract 8123.02, Cook County, Illinois",2900,45.0,831,420,1905,252,126,2900,2021
1400000US17031812400,"Census Tract 8124, Cook County, Illinois",3276,43.0,1014,527,2585,150,121,3276,2021
1400000US17031812500,"Census Tract 8125, Cook County, Illinois",3401,41.3,664,617,2108,799,60,3401,2021
1400000US17031812600,"Census Tract 8126, Cook County, Illinois",3554,41.7,664,543,1651,1176,299,3554,2021
1400000US17031812700,"Census Tract 8127, Cook County, Illinois",3055,42.7,654,525,1878,611,109,3055,2021
1400000US17031812801,"Census Tract 8128.01, Cook County, Illinois",3255,36.8,568,620,1749,898,241,3255,2021
1400000US17031812802,"Census Tract 8128.02, Cook County, Illinois",2887,35.9,667,367,1619,620,176,2887,2021
1400000US17031812900,"Census Tract 8129, Cook County, Illinois",4763,38.1,1444,661,3441,656,126,4763,2021
1400000US17031813000,"Census Tract 8130, Cook County, Illinois",4114,35.3,1098,361,2236,925,92,4114,2021
1400000US17031813100,"Census Tract 8131, Cook County, Illinois",4903,40.0,1237,875,2220,1058,588,4903,2021
1400000US17031813200,"Census Tract 8132, Cook County, Illinois",4518,37.7,1239,456,2943,387,312,4518,2021
1400000US17031813301,"Census Tract 8133.01, Cook County, Illinois",3627,24.9,1380,192,170,29,0,3627,2021
1400000US17031813302,"Census Tract 8133.02, Cook County, Illinois",3075,34.1,913,176,93,156,0,3075,2021
1400000US17031813400,"Census Tract 8134, Cook County, Illinois",8516,28.7,2841,866,1238,180,81,8516,2021
1400000US17031813500,"Census Tract 8135, Cook County, Illinois",6323,35.4,1407,634,316,400,77,6323,2021
1400000US17031813600,"Census Tract 8136, Cook County, Illinois",5743,36.1,1564,348,415,9,19,5743,2021
1400000US17031813701,"Census Tract 8137.01, Cook County, Illinois",3515,32.6,887,166,90,171,0,3515,2021
1400000US17031813702,"Census Tract 8137.02, Cook County, Illinois",4702,32.8,1242,293,180,640,23,4702,2021
1400000US17031813801,"Census Tract 8138.01, Cook County, Illinois",3318,28.7,1036,181,32,50,0,3318,2021
1400000US17031813802,"Census Tract 8138.02, Cook County, Illinois",4648,27.3,1522,383,337,78,31,4648,2021
1400000US17031813900,"Census Tract 8139, Cook County, Illinois",6889,34.7,1874,545,578,338,28,6889,2021
1400000US17031814000,"Census Tract 8140, Cook County, Illinois",4472,37.0,1027,524,415,38,1,4472,2021
1400000US17031814100,"Census Tract 8141, Cook County, Illinois",4459,35.1,936,424,221,63,11,4459,2021
1400000US17031814200,"Census Tract 8142, Cook County, Illinois",7883,32.7,1873,645,347,97,9,7883,2021
1400000US17031814300,"Census Tract 8143, Cook County, Illinois",4807,30.6,1348,375,320,60,10,4807,2021
1400000US17031814400,"Census Tract 8144, Cook County, Illinois",7389,35.1,1945,1029,1556,3,24,7389,2021
1400000US17031814500,"Census Tract 8145, Cook County, Illinois",5539,37.5,1543,797,893,102,34,5539,2021
1400000US17031814600,"Census Tract 8146, Cook County, Illinois",6105,35.4,1644,571,1604,623,273,6105,2021
1400000US17031814700,"Census Tract 8147, Cook County, Illinois",5056,38.0,1076,754,1399,121,226,5056,2021
1400000US17031814800,"Census Tract 8148, Cook County, Illinois",5930,42.0,1076,984,2036,724,248,5930,2021
1400000US17031814900,"Census Tract 8149, Cook County, Illinois",5985,33.1,1554,333,1490,1177,488,5985,2021
1400000US17031815000,"Census Tract 8150, Cook County, Illinois",4009,40.3,904,469,796,496,32,4009,2021
1400000US17031815100,"Census Tract 8151, Cook County, Illinois",4973,33.0,1312,424,702,728,143,4973,2021
1400000US17031815200,"Census Tract 8152, Cook County, Illinois",7554,35.0,1972,994,1656,224,32,7554,2021
1400000US17031815300,"Census Tract 8153, Cook County, Illinois",3737,38.3,925,618,1408,33,207,3737,2021
1400000US17031815400,"Census Tract 8154, Cook County, Illinois",5319,38.4,1431,906,2361,297,125,5319,2021
1400000US17031815500,"Census Tract 8155, Cook County, Illinois",8292,30.0,2837,760,1459,178,93,8292,2021
1400000US17031815600,"Census Tract 8156, Cook County, Illinois",5546,40.2,1190,864,4206,78,40,5546,2021
1400000US17031815701,"Census Tract 8157.01, Cook County, Illinois",3900,43.3,987,622,2811,21,36,3900,2021
1400000US17031815702,"Census Tract 8157.02, Cook County, Illinois",5287,44.5,1376,928,3687,47,157,5287,2021
1400000US17031815800,"Census Tract 8158, Cook County, Illinois",1776,48.8,354,379,1414,38,14,1776,2021
1400000US17031815900,"Census Tract 8159, Cook County, Illinois",5126,44.0,545,1090,2631,1574,319,5126,2021
1400000US17031816000,"Census Tract 8160, Cook County, Illinois",3500,35.0,669,417,2209,665,175,3500,2021
1400000US17031816100,"Census Tract 8161, Cook County, Illinois",5671,47.4,856,1011,2911,1754,236,5671,2021
